Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 2, 2024 (Saturday)",12 p.m.,Away,Milwaukee School of Engineering,"Milwaukee, WI",,,,"L,1-5",Box ScoreRecap
"March 2, 2024 (Saturday)",2:30 p.m.,Away,Milwaukee School of Engineering,"Milwaukee, WI",,,,"W,15-12",Box ScoreRecap
"March 9, 2024 (Saturday)",11:30 am CT,Neutral,Illinois Institute of Technology,"Davenport, Fla./ NorthEast Regional Park #1",,,RussMatt Invitational,"W,9-4",Box ScoreRecapAddress
"March 10, 2024 (Sunday)",2:15 pm CT,Neutral,Loras College,"Auburndale, Fla./ Lake Myrtle #8",,,RussMatt Invitational,"L,1-3",Box ScoreRecapAddressGame 2 Stats
"March 10, 2024 (Sunday)",5 pm CT,Neutral,Loras College,"Auburndale, Fla./ Lake Myrtle #8",,,RussMatt Invitational,"L,2-3",Box ScoreRecap
"March 11, 2024 (Monday)",11:45 am CT,Neutral,Stockton University,"Auburndale, Fla./ Lake Myrtle #2",,,RussMatt Invitational,"W,8-1",Box ScoreRecapAddress
"March 12, 2024 (Tuesday)",8:00 am CT,Neutral,University of Wisconsin-Superior,"Auburndale, Fla./ Lake Myrtle #1",,,RussMatt Invitational,"W,3-2",Box ScoreRecapAddress
"March 14, 2024 (Thursday)",8:45 am CT,Neutral,Greenville University,"Auburndale, Fla./ Lake Myrtle #4",,,RussMatt Invitational,"W,11-18 Inn.",Box ScoreRecapAddress
"March 15, 2024 (Friday)",8:30 am CT,Neutral,Central College,"Auburndale, Fla./ Lake Myrtle #7",,,RussMatt Invitational,"W,11-2",Box ScoreRecap
"March 15, 2024 (Friday)",12:00 pm CT,Neutral,Central College,"Auburndale, Fla./ Lake Myrtle #7",,,RussMatt Invitational,"W,7-2",Box ScoreRecap
"March 16, 2024 (Saturday)",11 am CT,Neutral,North Park University,"Davenport, Fla./ NorthEast Regional Park #1",,,RussMatt Invitational,"L,6-12",Box ScoreRecapAddress
"March 23, 2024 (Saturday)",7 p.m.,Neutral,Cornell College,"Burlington, IA",,,,"W,6-1",Box ScoreRecap
"March 24, 2024 (Sunday)",12 p.m.,Neutral,Cornell College,"Monmouth, Ill./ Glasglow Field",,,,"L,7-9",Box ScoreRecap
"March 24, 2024 (Sunday)",2:30 p.m.,Neutral,Cornell College,"Monmouth, Ill./ Glasglow Field",,,,"W,16-13",Box ScoreRecap
"March 25, 2024 (Monday)",6 p.m.,Home,Rockford University,"Beloit, Wis./ABC Supply Stadium",,,,Postponed,
"March 28, 2024 (Thursday)",1 p.m.,Away,Ripon College,"Ripon, WI",,,,"W,7-2",Box ScoreRecap
"March 28, 2024 (Thursday)",3:30 p.m.,Away,Ripon College,"Ripon, WI",,,,"L,4-10",Box ScoreRecap
"March 30, 2024 (Saturday)",12 p.m.,Home,Ripon College,"Beloit, Wis./The Ballpark at Strong Stadium",,,,"W,5-4",Box ScoreRecap
"April 4, 2024 (Thursday)",6 p.m.,Home,Edgewood College,"Beloit, Wis./ABC Supply Stadium",,,,Postponed,
"April 5, 2024 (Friday)",1 p.m.,Away,University of Chicago,"Chicago, IL",,,,"W,4-2",Box ScoreRecap
"April 5, 2024 (Friday)",3:30 p.m.,Away,University of Chicago,"Chicago, IL",,,,"W,12-8",Box ScoreRecap
"April 6, 2024 (Saturday)",12 p.m.,Away,Knox College,"Galesburg, IL",,,,"W,13-5",Box ScoreRecap
"April 6, 2024 (Saturday)",2:30 p.m.,Away,Knox College,"Galesburg, IL",,,,"W,11-6",Box ScoreRecap
"April 7, 2024 (Sunday)",3 p.m.,Home,Knox College,"Beloit, Wis./The Ballpark at Strong Stadium",,,,"W,4-2",Box ScoreRecap
"April 10, 2024 (Wednesday)",1 p.m.,Home,University of Chicago,"Beloit, Wis./The Ballpark at Strong Stadium",,,,"L,9-11",Box ScoreRecap
"April 11, 2024 (Thursday)",6 p.m.,Away,Illinois Wesleyan University,"Bloomington, IL",,,,,
"April 13, 2024 (Saturday)",12 p.m.,Away,Illinois College,"Jacksonville, IL",,,,"L,3-8",Box ScoreRecap
"April 13, 2024 (Saturday)",2:30 p.m.,Away,Illinois College,"Jacksonville, IL",,,,"W,20-2",Box ScoreRecap
"April 14, 2024 (Sunday)",12 p.m.,Away,Illinois College,"Jacksonville, IL",,,,"L,8-9",Box ScoreRecap
"April 16, 2024 (Tuesday)",12 p.m.,Home,Lawrence University,"Beloit, Wis./The Ballpark at Strong Stadium",,,,"L,5-10",Box ScoreRecap
"April 18, 2024 (Thursday)",3 p.m.,Away,Rockford University,"Rockford, IL",,,,Postponed,
"April 20, 2024 (Saturday)",12 p.m.,Away,Grinnell College,"Grinnell, IA",,,,"W,7-4",Box ScoreRecap
"April 20, 2024 (Saturday)",2:30 p.m.,Away,Grinnell College,"Grinnell, IA",,,,"W,16-18 Inn.",Box ScoreRecap
"April 21, 2024 (Sunday)",12 p.m.,Away,Grinnell College,"Grinnell, IA",,,,"L,1-8",Box ScoreRecap
"April 24, 2024 (Wednesday)",1:00 p.m.,Home,Lawrence University,"Appleton, Wis.",,,,"L,4-9",Box ScoreRecap
"April 24, 2024 (Wednesday)",3:00 PM,Away,Lawrence University,"Appleton, WI",,,,"L,4-6",Box ScoreRecap
"April 27, 2024 (Saturday)",12 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"W,14-3",Box ScoreRecap
"April 27, 2024 (Saturday)",2:30 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"W,11-0",Box ScoreRecap
"April 29, 2024 (Monday)",3:30 p.m.,Home,Monmouth College,"Beloit, Wis./The Ballpark at Strong Stadium",,,Senior Day,"L,4-8",Box ScoreRecap
"May 5, 2024 (Sunday)",12 p.m.,Home,Aurora University,"Beloit, Wis./The Ballpark at Strong Stadium",,,,"L,0-5",Box ScoreRecap
"May 10, 2024 (Friday)",10 a.m.,Neutral,University of Chicago,"Appleton, Wis./ Don Hawkins Field",,,Midwest Conference Tournament,"W,11-18 Inn.",Box ScoreRecap
"May 10, 2024 (Friday)",2:30 p.m.,Neutral,Lawrence University,"Appleton, Wis./ Whiting Field",,,Midwest Conference Tournament,"W,9-6",Box ScoreRecap
"May 11, 2024 (Saturday)",12 p.m.,Neutral,University of Chicago,"Appleton, Wis./ Whiting Field",,,Midwest Conference Tournament,"W,2-1",Box ScoreRecap
"May 17, 2024 (Friday)",4:000 pm CT / 5:00 pm ET,Neutral,Spalding University (Ky.),"Lexington, KY/ Legends Field",,,NCAA Regionals,"L,3-7",Box ScoreRecap
"May 18, 2024 (Saturday)",12 pm ET,Neutral,Transylvania University,"Lexington, KY/ Legends Field",,,NCAA Regionals,"L,2-5",Box ScoreRecap
