Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 9, 2000 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,9-0",
"September 16, 2000 (Saturday)",,Away,Loras,"Dubuque, IA",,,"L,3-6",
"September 16, 2000 (Saturday)",,Away,Clarke,"Dubuque, IA",,,"L,3-6",
"September 23, 2000 (Saturday)",,Away,Cornell,"Mount Vernon, IA",,,"L,0-9",
"September 24, 2000 (Sunday)",,Home,Carroll,"Grinnell, IA",,,"W,5-4",
"September 24, 2000 (Sunday)",,Home,Beloit,"Grinnell, IA",,,"L,0-9",
"September 30, 2000 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,5-4",
"October 1, 2000 (Sunday)",,Neutral,Lake Forest,"Galesburg, IL",,,"L,3-6",
"October 4, 2000 (Wednesday)",,Home,Coe,"Grinnell, IA",,,"L,3-6",
"October 10, 2000 (Tuesday)",,Away,Central,"Pella, IA",,,"L,3-6",
"October 13, 2000 (Friday)",,Neutral,Beloit (MWC Tournament Semifinal),"Rockford, IL",,,"L,0-5",
"October 13, 2000 (Friday)",,Neutral,Carroll (MWC Tournament Consolation),"Rockford, IL",,,"L,3-5",
