Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 3, 2016 (Saturday)",1 pm,Home,Beloit College,"Lake Forest, IL",,,Alumni Day/Heroes Day,"W,34-20",Box ScoreRecap
"September 10, 2016 (Saturday)",1 pm,Away,Carleton College,"Northfield, MN",,,,"W,42-21",Box ScoreRecap
"September 17, 2016 (Saturday)",1 pm,Away,Cornell College,"Mount Vernon, IA",,,,"W,55-13",Box ScoreRecap
"September 24, 2016 (Saturday)",1 pm,Home,Monmouth College,"Lake Forest, IL",,,Benny Watters Community Day,"L,6-52",Box ScoreRecap
"October 1, 2016 (Saturday)",1 pm,Away,St. Norbert College,"De Pere, WI",,,,"L,21-35",Box ScoreRecap
"October 8, 2016 (Saturday)",2 pm,Home,Ripon College,"Lake Forest, IL",,,Homecoming,"W,51-29",Box ScoreRecap
"October 15, 2016 (Saturday)",1 pm,Away,Macalester College,"St. Paul, MN",,,,"W,35-14",Box ScoreRecap
"October 22, 2016 (Saturday)",1 pm,Home,Lawrence University,"Lake Forest, IL",,,,"W,34-27",Box ScoreRecap
"October 29, 2016 (Saturday)",1 pm,Home,Knox College,"Lake Forest, IL",,,Senior Day/Parents Day,"W,55-17",Box ScoreRecap
"November 5, 2016 (Saturday)",1 pm,Away,Grinnell College,"Grinnell, IA",,,,"W,53-13",Box ScoreRecap
