Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 29, 2014 (Friday)",5 pm,Neutral,John Carroll,"Alliance, OH",,,"L,0-3",Box Score
"August 29, 2014 (Friday)",7:30 pm,Neutral,Bethany (W.V.),"Alliance, OH",,,"L,0-3",Box Score
"August 30, 2014 (Saturday)",10 am,Away,Mount Union,,,,"L,0-3",Box Score
"August 30, 2014 (Saturday)",12 pm,Neutral,St. Mary's (Ind.),"Alliance, OH",,,"L,2-3",Box Score
"September 3, 2014 (Wednesday)",7 pm,Away,Marian (Wis.),,,,"L,2-3",Box Score
"September 6, 2014 (Saturday)",12 pm,Home,Dubuque,,,,"L,1-3",Box Score
"September 6, 2014 (Saturday)",2 pm,Neutral,Concordia (Wis.),"Waukesha, Wis.",,,"L,1-3",Box Score
"September 10, 2014 (Wednesday)",7 pm,Home,Milwaukee Engr.,,,,"W,3-1",Box Score
"September 12, 2014 (Friday)",3:30 pm,Away,Wis.-Superior,,,,"W,3-2",Box Score
"September 12, 2014 (Friday)",5:30 pm,Neutral,Maranatha Baptist,"Oshkosh, Wis.",,,"L,2-3",Box Score
"September 13, 2014 (Saturday)",12 pm,Neutral,Finlandia,UW-Oshkosh,,,"W,3-0",Box Score
"September 13, 2014 (Saturday)",2 pm,Neutral,St. Scholastica,"Oshkosh, Wis.",,,"L,0-3",
"September 17, 2014 (Wednesday)",5:30 pm,Neutral,Wis.-Oshkosh,De Pere,,,"L,0-3",Box Score
"September 17, 2014 (Wednesday)",7:30 pm,Neutral,Wis.-Stevens Point,"De Pere, Wis.",,,"L,0-3",
"September 20, 2014 (Saturday)",12 pm,Home,Edgewood,,,,"L,0-3",Box Score
"September 20, 2014 (Saturday)",4 pm,Home,Cardinal Stritch,,,,"L,2-3",
"September 24, 2014 (Wednesday)",7 pm,Home,Carroll (Wis.),,,,"W,3-2",
"October 3, 2014 (Friday)",7 pm,Home,Knox,,,,"W,3-0",Box Score
"October 4, 2014 (Saturday)",1 pm,Home,Monmouth (Ill.),,,,"W,3-0",
"October 10, 2014 (Friday)",7 pm,Away,Cornell College,,,,"L,0-3",
"October 11, 2014 (Saturday)",1 pm,Away,Grinnell,,,,"L,1-3",Box Score
"October 14, 2014 (Tuesday)",7 pm,Home,Ripon,,,,"L,1-3",
"October 17, 2014 (Friday)",7 pm,Away,Illinois Col.,,,,"W,3-2",
"October 24, 2014 (Friday)",7 pm,Away,Beloit,,,,"W,3-0",Box Score
"October 25, 2014 (Saturday)",1 pm,Away,Lake Forest,,,,"L,2-3",Box Score
"October 29, 2014 (Wednesday)",7 pm,Away,St. Norbert,,,,"L,0-3",
