Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 2, 1995 (Saturday)",,Away,Trinity International University,"Deerfield, IL",,,,"L,0-4",
"September 5, 1995 (Tuesday)",,Away,Wheaton College (Ill.),"Wheaton, IL",,,,"L,0-4",
"September 9, 1995 (Saturday)",,Home,Bethany College,"Lake Forest, IL",,,,"W,1-0",
"September 13, 1995 (Wednesday)",,Away,Ripon College,"Ripon, WI",,,,"W,5-1",
"September 16, 1995 (Saturday)",,Home,St. Norbert College,"Lake Forest, IL",,,,"W,2-1",
"September 21, 1995 (Thursday)",,Home,Beloit College,"Lake Forest, IL",,,,"W,7-0",
"September 23, 1995 (Saturday)",,Away,Carroll University,"Waukesha, WI",,,,"W,5-0",
"September 26, 1995 (Tuesday)",Final - 2OT,Away,Saint Mary's College (IN),"Notre Dame, IN",,,,"T,0-0(2OT)",
"September 30, 1995 (Saturday)",,Home,Lawrence University,"Lake Forest, IL",,,,"W,6-0",
"October 4, 1995 (Wednesday)",,Away,St. Norbert College,De Pere. WI,,,,"W,2-0",
"October 7, 1995 (Saturday)",,Home,University of Wisconsin-Platteville,"Lake Forest, IL",,,,"W,4-0",
"October 10, 1995 (Tuesday)",,Away,Beloit College,"Beloit, WI",,,,"W,6-0",
"October 14, 1995 (Saturday)",,Home,Ripon College,"Lake Forest, IL",,,,"W,8-0",
"October 17, 1995 (Tuesday)",,Home,University of Chicago,"Lake Forest, IL",,,,"L,0-1",
"October 21, 1995 (Saturday)",,Away,Lawrence University,"Appleton, WI",,,,"W,2-0",
"October 25, 1995 (Wednesday)",,Home,Carroll University,,,,,"W,6-0",
"October 28, 1995 (Saturday)",,Home,Knox College,"Lake Forest, IL",,,Midwest Conference Tournament,"W,3-1",
"October 29, 1995 (Sunday)",Final - 2OT,Home,St. Norbert College,"Lake Forest, IL",,,Midwest Conference Tournament,"T,0-0(2OT,PK- SNC 4-2)",
