Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 7, 2019 (Saturday)",1:00 PM,Away,Carleton College,"Northfield, MN",,,"L,0-41",Box ScoreRecap
"September 14, 2019 (Saturday)",7:00 PM,Home,Hamline University,"St. Paul, MN (Home)/ Macalester Stadium",,,"L,27-31",Box ScoreRecap
"September 28, 2019 (Saturday)",1:00 PM,Away,Grinnell College,"Grinnell, IA",,,"W,42-3",Box ScoreRecap
"October 5, 2019 (Saturday)",1:00 PM,Home,Cornell College,"St. Paul, MN (Home)/ Macalester Stadium",,,"W,24-9",Box ScoreRecap
"October 12, 2019 (Saturday)",1:00 PM,Home,Lake Forest College,"St. Paul, MN (Home)/ Macalester Stadium",,,"L,7-24",Box ScoreRecap
"October 19, 2019 (Saturday)",1:00 PM,Away,Lawrence University,"Appleton, WI",,,"W,16-6",Box ScoreRecap
"October 26, 2019 (Saturday)",1:00 PM,Home,Ripon College,"St. Paul, MN (Home)/ Macalester Stadium",,,"L,7-14",Box ScoreRecap
"November 2, 2019 (Saturday)",1:00 PM,Home,St. Norbert College,"St. Paul, MN (Home)/ Macalester Stadium",,,"L,7-49",Box ScoreRecap
"November 9, 2019 (Saturday)",1:00 PM,Away,Beloit College,"Beloit, WI",,,"W,27-0",Box ScoreRecap
"November 16, 2019 (Saturday)",12:00 PM,Away,Cornell College,"Mount Vernon, IA",,,"L,14-17",Box ScoreRecap
