Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 8, 2019 (Friday)",8:30 AM,Neutral,Concordia (Minn.),"Lakeland, Fla.",,,"W,2-1",Box Score
"March 9, 2019 (Saturday)",12:15 PM,Neutral,Loras College,"Kissimmee, Fla.",,,"L,7-9",Box Score
"March 10, 2019 (Sunday)",8:00 AM,Neutral,Wartburg,"Auburndale, Fla.",,,"W,11-4",Box Score
"March 11, 2019 (Monday)",9:00 AM,Neutral,Greenville,"Auburndale, Fla.",,,"L,5-6",Box Score
"March 13, 2019 (Wednesday)",8:00 AM,Neutral,Utica College,"Winter Haven, Fla.",,,"L,2-5",Box Score
"March 14, 2019 (Thursday)",3:30 PM,Neutral,Fitchburg State College,"Winter Haven, Fla.",,,"W,6-2",Box Score
"March 21, 2019 (Thursday)",7:00 PM,Away,Augustana College,"Rock Island, Ill.",,,"W,11-10",Box Score
"March 23, 2019 (Saturday)",1:00 PM,Away,Dominican,"Schaumburg, Ill.",,,"W,9-7",Box Score
"March 23, 2019 (Saturday)",1:00 PM,Away,Dominican,"Schaumburg, Ill.",,,"L,5-17",Box Score
"March 24, 2019 (Sunday)",1:00 PM,Away,Dominican,"Schaumburg, Ill.",,,"W,14-4",Box Score
"March 27, 2019 (Wednesday)",4:00 PM,Away,Simpson College,Indianola,,,"L,3-5",Box Score
"March 27, 2019 (Wednesday)",4:00 PM,Away,Simpson College,Indianola,,,"W,9-6",Box Score
"March 28, 2019 (Thursday)",4:00 PM,Home,Grinnell,Mount Vernon,,,"L,6-7",Box Score
"March 28, 2019 (Thursday)",4:00 PM,Home,Grinnell,Mount Vernon,,,"L,8-14",Box Score
"March 31, 2019 (Sunday)",1:00 PM,Away,Grinnell,Grinnell,,,"L,4-12",Box Score
"March 31, 2019 (Sunday)",1:00 PM,Away,Grinnell,Grinnell,,,"W,5-1",Box Score
"April 2, 2019 (Tuesday)",5:30 PM,Away,Iowa Wesleyan,Mount Pleasant,,,"W,9-4",Box Score
"April 4, 2019 (Thursday)",6:00 PM,Home,UW-Platteville,Mount Vernon,,,"L,0-2",Box Score
"April 6, 2019 (Saturday)",12:00 PM,Home,Chicago,Mount Vernon,,,"W,9-3",Box Score
"April 6, 2019 (Saturday)",12:00 PM,Home,Chicago,Mount Vernon,,,"L,1-4",Box Score
"April 7, 2019 (Sunday)",12:00 PM,Home,Chicago,Mount Vernon,,,"L,7-12",Box Score
"April 13, 2019 (Saturday)",12:00 PM,Away,Beloit,"Beloit, Wis.",,,"W,7-4",Box Score
"April 13, 2019 (Saturday)",12:00 PM,Away,Beloit,"Beloit, Wis.",,,"W,14-6",Box Score
"April 15, 2019 (Monday)",4:15 PM,Away,Mount Mercy,Cedar Rapids,,,"W,10-9",Box Score
"April 18, 2019 (Thursday)",12:00 PM,Away,Monmouth,"Monmouth, Ill.",,,"L,0-2",Box Score
"April 18, 2019 (Thursday)",12:00 PM,Away,Monmouth,"Monmouth, Ill.",,,"W,7-0",Box Score
"April 20, 2019 (Saturday)",12:00 PM,Home,Monmouth,Mount Vernon,,,"W,15-5",Box Score
"April 20, 2019 (Saturday)",12:00 PM,Home,Monmouth,Mount Vernon,,,"L,2-4",Box Score
"April 23, 2019 (Tuesday)",5:00 PM,Away,Clarke University,Peosta,,,"L,3-11",Box Score
"April 23, 2019 (Tuesday)",5:00 PM,Away,Clarke University,Peosta,,,"W,10-7",Box Score
"April 28, 2019 (Sunday)",12:00 PM,Away,Knox College,"Galesburg, Ill.",,,"W,2-0",Box Score
"April 28, 2019 (Sunday)",12:00 PM,Away,Knox College,"Galesburg, Ill.",,,"L,3-5",Box Score
"April 29, 2019 (Monday)",4:30 PM,Home,Knox College,Cedar Rapids (Mount Mercy),,,"W,12-2",Box Score
"April 29, 2019 (Monday)",4:30 PM,Home,Knox College,Cedar Rapids (Mount Mercy),,,"W,8-5",Box Score
"May 4, 2019 (Saturday)",12:00 PM,Away,Illinois College,"Jacksonville, Ill.",,,"W,6-5",Box Score
"May 4, 2019 (Saturday)",12:00 PM,Away,Illinois College,"Jacksonville, Ill.",,,"W,6-4",Box Score
"May 5, 2019 (Sunday)",11:00 AM,Away,Illinois College,"Jacksonville, Ill.",,,"W,6-5",Box Score
"May 5, 2019 (Sunday)",11:00 AM,Away,Illinois College,"Jacksonville, Ill.",,,"L,7-9",Box Score
"May 10, 2019 (Friday)",10:30 AM,Neutral,Chicago,"Galesburg, Ill.",,,"L,0-2",Box Score
"May 10, 2019 (Friday)",2:30 PM,Away,Monmouth,"Monmouth, Ill.",,,"W,5-1",Box Score
"May 11, 2019 (Saturday)",10:00 AM,Neutral,Chicago,"Monmouth, Ill.",,,"W,6-5",Box Score
"May 11, 2019 (Saturday)",1:15 PM,Neutral,Ripon College,"Monmouth, Ill.",,,"W,21-13",Box Score
"May 11, 2019 (Saturday)",5:00 PM,Neutral,Ripon College,"Monmouth, Ill.",,,"W,8-2",Box Score
"May 17, 2019 (Friday)",10:00 AM,Away,Wash U.,"St. Louis, Mo.",,,"L,1-14",Box Score
"May 18, 2019 (Saturday)",8:30 AM,Neutral,Aurora University,"St. Louis, Mo.",,,"L,2-3",Box Score
