#,Player,ERA,WHIP,W-L,APP-GS,CG,SHO,SV,IP,H,R,ER,BB,SO,2B,3B,HR,AB,B/AVG,WP,HBP,BK,SFA,SHA,Bio Link
,Totals,0.0,,0-0,0-0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,
,Opponents,0.0,,0-0,0-0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,
