Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Schulte, Jackson",SO-2,16:04.47,2018 Kip Janvrin Open,"Apr 26, 2018"
,"Lieberman, Matthew",FR-1,16:06.16,Mustang Open,"Apr 13, 2018"
,"Chamberland, Lucas",FR-1,16:07.85,Mustang Open,"Apr 13, 2018"
