Unnamed: 0,Athlete,Year,Time,Meet,Meet Date,Wind
,"Clennon, Emily",,13.37,Kip Janvrin Open,"Apr 28, 2011",1.7
,"Ajinjeru, Christine",,13.67,Cornell Invitational,"Apr 9, 2011",-0.9
,"Mitchell, Gabrielle",,14.35,Kip Janvrin Open,"Apr 28, 2011",3.0
,"Hasan, Nadia",,15.4,Kip Janvrin Open,"Apr 28, 2011",3.0
,"Nahib, Nilob",,16.45,Point Loma Collegiate Scoring Meet,"Mar 26, 2011",0.7
,"Fenster, Katie",,16.72,Dick Young Classic,"Apr 23, 2011",0.0
