Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 7, 2024 (Saturday)",1 p.m.,Home,Lyon College (Ark.),"Grinnell, IA/Rosenbloom Field",,,"L,28-48",Box ScoreRecap
"September 14, 2024 (Saturday)",1 p.m..,Away,Ripon College,"Ripon, WI",,,"L,19-23",Box ScoreRecap
"September 21, 2024 (Saturday)",1 p.m.,Home,Beloit College,"Grinnell, IA/Rosenbloom Field",,,"L,7-16",Box ScoreRecap
"October 5, 2024 (Saturday)",Noon,Away,Lawrence University,"Appleton, WI",,,"W,17-14",Box ScoreRecap
"October 12, 2024 (Saturday)",1 p.m.,Home,Monmouth College,"Grinnell, IA/Rosenbloom Field",,,"L,7-49",Box ScoreRecap
"October 19, 2024 (Saturday)",1 p.m.,Home,Lake Forest College,"Grinnell, IA/Rosenbloom Field",,,"L,22-42",Box ScoreRecap
"October 26, 2024 (Saturday)",1 p.m.,Away,Knox College,"Galesburg, IL",,,"W,21-14",Box ScoreRecap
"November 2, 2024 (Saturday)",1 p.m.,Home,Illinois College,"Grinnell, IA/Rosenbloom Field",,,"L,14-56",Box ScoreRecap
"November 9, 2024 (Saturday)",1 p.m.,Away,University of Chicago,"Chicago, IL",,,"L,6-42",Box ScoreRecap
"November 16, 2024 (Saturday)",Noon,Away,Cornell College,"Mount Vernon, IA",,,"L,7-26",Box ScoreRecap
