Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2021 (Wednesday)",4:30 p.m.,Home,Loras College,"De Pere, Wis./Donald J. Schneider Stadium",,,,"L,2-0",Box ScoreRecapBox Score (PDF)Gallery
"September 4, 2021 (Saturday)",5:30 p.m.,Home,UW-La Crosse,"De Pere, Wis./Donald J. Schneider Stadium",,,,"L,4-1",Box ScoreRecapBox Score (PDF)
"September 12, 2021 (Sunday)",Noon,Away,Lawrence Univ.,"Appleton, Wis.",,,,"W,2-1",Box ScoreRecapBox Score (PDF)
"September 15, 2021 (Wednesday)",7 p.m.,Away,Lakeland Univ.,"Plymouth, Wis.",,,,"W,6-0",Box ScoreRecapBox Score (PDF)
"September 18, 2021 (Saturday)",4:30 p.m.,Away,Aurora Univ.,"Aurora, Ill.",,,,"W,5-2",Box ScoreRecapBox Score (PDF)
"September 19, 2021 (Sunday)",3 p.m.,Away,UW-Eau Claire,"Eau Claire, Wis.",,,,"L,2-0",Box ScoreRecapBox Score (PDF)
"September 22, 2021 (Wednesday)",7 p.m.,Home,Marian Univ.,"De Pere, Wis./Donald J. Schneider Stadium",,,,"W,4-1",Box ScoreRecapBox Score (PDF)
"September 25, 2021 (Saturday)",Noon,Home,Concordia Univ. Chicago,"De Pere, Wis./Donald J. Schneider Stadium",,,,"T,2-2(2 OT)",Box ScoreRecapBox Score (PDF)
"September 26, 2021 (Sunday)",4 p.m.,Home,UW-Stevens Point,"De Pere, Wis./Donald J. Schneider Stadium",,,,"L,1-0",Box ScoreRecapBox Score (PDF)
"September 29, 2021 (Wednesday)",7 p.m.,Home,Concordia Univ. Wisconsin,"De Pere, Wis./Donald J. Schneider Stadium",,,,"L,4-1",Box ScoreRecapBox Score (PDF)
"October 2, 2021 (Saturday)",Noon,Away,Dominican Univ. (Ill.),"River Forest, Ill.",,,,"L,3-0",Box ScoreRecapBox Score (PDF)
"October 6, 2021 (Wednesday)",7 p.m.,Away,Edgewood College,"Verona, Wis.",,,,"W,4-2",Box ScoreRecapBox Score (PDF)
"October 9, 2021 (Saturday)",7 p.m.,Home,Illinois Institute of Technology,"De Pere, Wis./Donald J. Schneider Stadium",,,,"L,4-0",Box ScoreRecapBox Score (PDF)
"October 13, 2021 (Wednesday)",4:30 p.m.,Home,Wisconsin Lutheran College,"De Pere, Wis./Donald J. Schneider Stadium",,,,"W,2-1",Box ScoreRecapBox Score (PDF)
"October 16, 2021 (Saturday)",11 a.m.,Away,Rockford Univ.,"Loves Park, Ill.",,,,"W,8-0",Box ScoreRecapBox Score (PDF)
"October 19, 2021 (Tuesday)",3:30 p.m.,Home,St. Olaf College,"De Pere, Wis./Donald J. Schneider Stadium",,,,"W,2-0",Box ScoreRecapBox Score (PDF)
"October 24, 2021 (Sunday)",11 a.m.,Home,Benedictine Univ.,"De Pere, Wis./Donald J. Schneider Stadium",,,,"W,2-0",Box ScoreRecapBox Score (PDF)
"October 26, 2021 (Tuesday)",6 p.m.,Away,Milwaukee School of Engineering,"Milwaukee, Wis.",,,,"L,3-0",Box ScoreRecapBox Score (PDF)
"October 28, 2021 (Thursday)",3 p.m.,Away,Alverno College,"Milwaukee, Wis.",,,,"W,6-0",Box ScoreRecapBox Score (PDF)
"October 31, 2021 (Sunday)",1 p.m.,Away,Illinois Institute of Technology,"Chicago, Ill.",,,Northern Athletics Collegiate Conference Tournament,"L,1-0",Box ScoreRecapBox Score (PDF)
