Unnamed: 0,Time,Athletes,Meet,Meet Date
,4:24.84,"Soderberg, Holtzman, LaVerdiere, Cottrell",Midwest Conference Indoor Championships,"Feb 23, 2018"
,4:31.90,"Villa, Cottrell, Holtzman, Riley",2018 Hilltop Invitational,"Jan 27, 2018"
,4:32.31,"Holtzman, Villa, Cottrell, Maddaus",2018 Grinnell Indoor Invitational,"Feb 3, 2018"
,5:03.45,"Riley, Sloniewky, Soderberg, Maddaus",2018 Darren Young Indoor Classic,"Feb 10, 2018"
