Unnamed: 0,Athlete,Year,Time,Meet,Meet Date,Wind
,"Shults, Andrew",JR-3,23.25,Wartburg Indoor Invitational,"Feb 17, 2018",0.0
,"Henderson, Erik",JR-3,23.97,Midwest Conference Indoor Championships,"Feb 23, 2018",0.0
,"Henderson, Erik",JR-3,24.21,2018 Grinnell Indoor Invitational,"Feb 3, 2018",0.0
,"Taylor, Zeke",FR-1,25.59,Midwest Conference Indoor Championships,"Feb 23, 2018",0.0
,"Guieb, Riley",FR-1,25.86,2018 Hilltop Invitational,"Jan 27, 2018",0.0
,"Taylor, Zeke",FR-1,26.21,Wartburg Indoor Invitational,"Feb 17, 2018",0.0
,"Taylor, Zeke",FR-1,26.61,2018 Grinnell Indoor Invitational,"Feb 3, 2018",0.0
