Unnamed: 0,Time,Athletes,Meet,Meet Date
,3:35.13,"Henderson, Guieb, O'Reilly, Anderson",Midwest Conference Indoor Championships,"Feb 23, 2018"
,3:35.98,"Anderson, Shults, O'Reilly, Baumann",2018 Darren Young Indoor Classic,"Feb 10, 2018"
,3:43.16,"Henderson, Anderson, Gregor, O'Reilly",Wartburg Indoor Invitational,"Feb 17, 2018"
,3:46.07,"Taylor, Nadesan, Brunet, Bass",Wartburg Indoor Invitational,"Feb 17, 2018"
,3:48.38,"O'Reilly, O'Reilly, Midlash, Nadesan",2018 Grinnell Indoor Invitational,"Feb 3, 2018"
,3:57.46,"Brunet, Bass, Markegard, Anderson",2018 Grinnell Indoor Invitational,"Feb 3, 2018"
,3:59.51,"Anderson, O'Reilly, O'Reilly, Baumann",2018 Hilltop Invitational,"Jan 27, 2018"
