Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 17, 2007 (Saturday)",,Home,Buena Vista,"Grinnell, IA",,,"L,70-90",
"November 23, 2007 (Friday)",,Neutral,Lewis & Clark College,"Colorado Spring, CO",,,"L,68-87",
"November 24, 2007 (Saturday)",,Neutral,Aurora,"Colorado Spring, CO",,,"L,59-70",
"November 30, 2007 (Friday)",,Home,St. Norbert,"Grinnell, IA",,,"L,68-74",
"December 1, 2007 (Saturday)",,Home,Carroll,"Grinnell, IA",,,"L,64-80",
"December 5, 2007 (Wednesday)",,Away,Monmouth,"Monmouth, IL",,,"L,64-83",
"December 8, 2007 (Saturday)",,Home,Central,"Grinnell, IA",,,"W,86-71",
"December 15, 2007 (Saturday)",,Away,Coe,"Cedar Rapids, IA",,,"L,54-70",
"January 5, 2008 (Saturday)",,Away,Caltech,"Pasadena, CA",,,"W,76-71",
"January 7, 2008 (Monday)",,Away,Whittier,"Whittier, CA",,,"L,52-66",
"January 12, 2008 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"L,48-76",
"January 18, 2008 (Friday)",,Away,Lawrence,"Appleton, WI",,,"W,76-63",
"January 19, 2008 (Saturday)",,Away,Beloit,"Beloit, WI",,,"L,80-90",
"January 25, 2008 (Friday)",,Home,Ripon,"Grinnell, IA",,,"W,60-57",
"January 26, 2008 (Saturday)",,Home,Lawrence,"Grinnell, IA",,,"W,78-72",
"January 30, 2008 (Wednesday)",,Away,Knox,"Galesburg, IL",,,"W,67-57",
"February 2, 2008 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,81-80",
"February 8, 2008 (Friday)",,Away,Carroll,"Waukesha, WI",,,"L,57-75",
"February 9, 2008 (Saturday)",,Away,St. Norbert,"De Pere, WI",,,"L,34-79",
"February 16, 2008 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,49-71",
"February 18, 2008 (Monday)",,Home,Monmouth,"Grinnell, IA",,,"W,70-57",
"February 20, 2008 (Wednesday)",,Home,Knox,"Grinnell, IA",,,"W,85-61",
"February 23, 2008 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,61-86",
