Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 5, 2003 (Friday)",5 pm,Neutral,Mount Mercy University,North Central,,,,"W,4-0",
"September 6, 2003 (Saturday)",9 am,Away,North Central University (MN),"Minneapolis, MN",,,,"W,4-0",
"September 10, 2003 (Wednesday)",4:30 pm,Home,Dominican University (Ill.),"Lake Forest, IL",,,,"W,3-0",
"September 13, 2003 (Saturday)",12 pm,Away,Ripon College,"Ripon, WI",,,,"W,4-0",
"September 16, 2003 (Tuesday)",6 pm,Away,Carthage College,"Kenosha, WI",,,,"L,0-1",
"September 20, 2003 (Saturday)",1 pm,Home,St. Norbert College,"Lake Forest, IL",,,,"T,1-1(2OT)",
"September 23, 2003 (Tuesday)",4:30 pm,Away,Concordia University Wisconsin,"Mequon, WI",,,,"W,3-1",
"September 27, 2003 (Saturday)",1 pm,Home,Lawrence University,"Lake Forest, IL",,,,"W,5-1",
"September 28, 2003 (Sunday)",12 pm,Home,Knox College,"Lake Forest, IL",,,,"W,7-0",
"October 11, 2003 (Saturday)",11 am,Home,Grinnell College,"Lake Forest, IL",,,,"L,0-3",
"October 12, 2003 (Sunday)",12 pm,Away,Beloit College,"Beloit, WI",,,,"W,2-0",
"October 15, 2003 (Wednesday)",4 pm,Home,Benedictine University,"Lake Forest, IL",,,,"W,4-2",
"October 18, 2003 (Saturday)",1 pm,Away,Illinois College,"Jacksonville, IL",,,,"W,4-0",
"October 19, 2003 (Sunday)",11 am,Away,Monmouth College,"Monmouth, IL",,,,"W,4-0",
"October 22, 2003 (Wednesday)",4 pm,Away,Carroll University,"Waukesha, WI",,,,"W,2-0",
"October 24, 2003 (Friday)",3:30 pm,Home,University of Chicago,"Lake Forest, IL",,,,"L,0-3",
"November 1, 2003 (Saturday)",11 am,Neutral,St. Norbert College,Grinnell,,,Midwest Conference Tournament,"W,2-0",
"November 2, 2003 (Sunday)",11 am,Away,Grinnell College,"Grinnell, IA",,,Midwest Conference Tournament,"W,1-0",
"November 12, 2003 (Wednesday)",2 pm,Away,Webster University,"St. Louis, MO",,,NCAA Division III Tournament,"L,0-1",
