Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2015 (Tuesday)",5:30 p.m.,Neutral,Martin Luther College,"Northfield, MN",,,St. Olaf Triangular,"W,3-0",Box ScoreRecap
"September 1, 2015 (Tuesday)",7:30 p.m.,Neutral,Bethany Lutheran College,"Northfield, MN",,,St. Olaf Triangular,"W,3-0",Box ScoreRecap
"September 4, 2015 (Friday)",2:00 p.m.,Neutral,Rust College,"Austin, TX",,,Austin College Tournament,"W,3-0",Box ScoreRecap
"September 4, 2015 (Friday)",6:00 p.m.,Away,Austin College,"Sherman, TX",,,Austin College Tournament,"L,0-3",Box ScoreRecap
"September 5, 2015 (Saturday)",9:00 a.m.,Neutral,Centenary College (Louisiana),"Austin, TX",,,Austin College Tournament,"W,3-1",Box ScoreRecap
"September 5, 2015 (Saturday)",1:00 p.m.,Neutral,Schreiner University,"Austin, TX",,,Austin College Tournament,"W,3-0",Box ScoreRecap
"September 8, 2015 (Tuesday)",7:00 p.m.,Away,North Central University (MN),"MINNEAPOLIS, MN",,,,"W,3-0",Box ScoreRecap
"September 11, 2015 (Friday)",4:00 p.m.,Home,Knox College,"St. Paul, Minn./ Leonard Center",,,ACM Tournament,"W,3-0",Box ScoreRecap
"September 11, 2015 (Friday)",6:00 p.m.,Home,Lake Forest College,"St. Paul, Minn./ Leonard Center",,,ACM Tournament,"W,3-1",Box ScoreRecap
"September 13, 2015 (Sunday)",9:00 a.m.,Home,Lawrence University,"St. Paul, Minn./ Leonard Center",,,ACM Tournament,"W,3-2",Box ScoreRecap
"September 13, 2015 (Sunday)",11:00 a.m.,Home,Grinnell College,"St. Paul, Minn./ Leonard Center",,,ACM Tournament,"W,3-0",Box ScoreRecap
"September 16, 2015 (Wednesday)",7:00 p.m.,Away,Concordia College (Minn.),"Moorhead, MN",,,,"L,1-3",Box ScoreRecap
"September 21, 2015 (Monday)",7:00 p.m.,Away,Martin Luther College,"New Ulm, MN",,,,"W,3-0",Box ScoreRecap
"September 23, 2015 (Wednesday)",7:00 p.m.,Home,College of Saint Benedict,"St. Paul, Minn./ Leonard Center",,,,"L,1-3",Box ScoreRecap
"September 26, 2015 (Saturday)",3:00 p.m.,Home,St. Olaf College,"St. Paul, Minn./ Leonard Center",,,,"W,3-2",Box ScoreRecap
"September 30, 2015 (Wednesday)",5:30 p.m.,Neutral,Crown College,"St. Paul, Minn.",,,University of Northwestern Triangular,"W,3-0",Box ScoreRecap
"September 30, 2015 (Wednesday)",7:00 p.m.,Away,University of Northwestern (MN),"St. Paul, Minn.",,,University of Northwestern Triangular,"L,0-3",Box ScoreRecap
"October 2, 2015 (Friday)",7:00 p.m.,Away,Carleton College,"Northfield, MN",,,,"L,1-3",Box ScoreRecap
"October 3, 2015 (Saturday)",3:00 p.m.,Home,Augsburg College,"St. Paul, Minn./ Leonard Center",,,,"L,0-3",Box ScoreRecap
"October 10, 2015 (Saturday)",3:00 p.m.,Away,Hamline University,"St. Paul, MN",,,,"L,0-3",Box ScoreRecap
"October 14, 2015 (Wednesday)",7:00 p.m.,Away,Gustavus Adolphus College,"St. Peter, MN",,,,"L,1-3",Box ScoreRecap
"October 16, 2015 (Friday)",3:00 p.m.,Neutral,University of Wisconsin-Superior,"St. Paul, Minn.",,,St. Catherine Tournament,"L,0-3",Box ScoreRecap
"October 16, 2015 (Friday)",5:00 p.m.,Neutral,Wartburg College,"St. Paul, Minn.",,,St. Catherine Tournament,"L,1-3",Box ScoreRecap
"October 17, 2015 (Saturday)",9:00 a.m.,Neutral,Crown College,"St. Paul, Minn.",,,St. Catherine Tournament,"W,3-0",Box ScoreRecap
"October 17, 2015 (Saturday)",11:00 a.m.,Neutral,Luther College,"St. Paul, Minn.",,,St. Catherine Tournament,"L,1-3",Box ScoreRecap
"October 21, 2015 (Wednesday)",7:00 p.m.,Home,St. Catherine University,"St. Paul, Minn./ Leonard Center",,,,"L,1-3",Box ScoreRecap
"October 24, 2015 (Saturday)",3:00 p.m.,Home,Saint Mary's University (Minn.),"St. Paul, Minn./ Leonard Center",,,,"L,2-3",Box ScoreRecap
"October 28, 2015 (Wednesday)",7:00 p.m.,Away,Bethel University,"St. Paul, MN",,,,"L,0-3",Box ScoreRecap
"October 31, 2015 (Saturday)",3:00 p.m.,Away,University of St. Thomas,"St. Paul, MN",,,,"L,0-3",Box ScoreRecap
