Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"April 1, 1979 (Sunday)",,Away,Central,"Pella, IA",,,"L,2-13",
"April 1, 1979 (Sunday)",,Away,Central,"Pella, IA",,,"L,0-10",
"April 5, 1979 (Thursday)",,Home,CARLETON,"Grinnell, IA",,,"L,1-4",
"April 5, 1979 (Thursday)",,Home,CARLETON,"Grinnell, IA",,,"L,4-5",
"April 8, 1979 (Sunday)",,Away,Graceland,"Lamoni, IA",,,"L,5-11",
"April 8, 1979 (Sunday)",,Away,Graceland,"Lamoni, IA",,,"L,9-10",
"April 12, 1979 (Thursday)",,Home,Cornell,"Grinnell, IA",,,"L,2-4",
"April 12, 1979 (Thursday)",,Home,Cornell,"Grinnell, IA",,,"L,0-1",
"April 17, 1979 (Tuesday)",,Home,KNOX,"Grinnell, IA",,,"L,1-4",
"April 17, 1979 (Tuesday)",,Home,KNOX,"Grinnell, IA",,,"L,3-8",
"April 22, 1979 (Sunday)",,Away,Carleton,"Northfield, MN",,,"L,1-2",
"April 22, 1979 (Sunday)",,Away,Carleton,"Northfield, MN",,,"L,0-9",
"April 25, 1979 (Wednesday)",,Home,MAHARISHI,"Grinnell, IA",,,"W,8-0",
"April 25, 1979 (Wednesday)",,Home,MAHARISHI,"Grinnell, IA",,,"W,3-2",
"April 27, 1979 (Friday)",,Home,GRACELAND,"Grinnell, IA",,,"L,11-16",
"April 29, 1979 (Sunday)",,Home,KNOX,"Grinnell, IA",,,"L,2-6",
"April 29, 1979 (Sunday)",,Home,KNOX,"Grinnell, IA",,,"L,6-8",
"May 1, 1979 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,4-11",
"May 1, 1979 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"W,4-3",
"May 2, 1979 (Wednesday)",,Away,Knox,"Galesburg, IL",,,"W,3-2",
"May 2, 1979 (Wednesday)",,Away,Knox,"Galesburg, IL",,,"L,0-7",
"May 6, 1979 (Sunday)",,Home,SIMPSON,"Grinnell, IA",,,"L,1-4",
"May 6, 1979 (Sunday)",,Home,SIMPSON,"Grinnell, IA",,,"L,0-4",
"May 7, 1979 (Monday)",,Home,Monmouth,"Grinnell, IA",,,"L,1-13",
"May 7, 1979 (Monday)",,Home,Monmouth,"Grinnell, IA",,,"L,0-5",
"May 8, 1979 (Tuesday)",,Away,Graceland,"Lamoni, IA",,,"L,2-9",
"May 8, 1979 (Tuesday)",,Away,Graceland,"Lamoni, IA",,,"L,6-8",
