Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 31, 2018 (Friday)",3 p.m.,Neutral,Wartburg College,,,,"31 Northwestern Kathryne Pals Legacy Invitational, Ericksen Center - St. Paul, Minn.","L,3-0",Box Score
"August 31, 2018 (Friday)",7 p.m.,Neutral,Concordia-Moorhead College,,,,"31 Northwestern Kathryne Pals Legacy Invitational, Ericksen Center - St. Paul, Minn.","L,3-1",Box Score
"September 1, 2018 (Saturday)",10 a.m.,Neutral,Bethel Univ.,,,,"31 Northwestern Kathryne Pals Legacy Invitational, Ericksen Center - St. Paul, Minn.","L,3-1",Box Score
"September 1, 2018 (Saturday)",Noon,Neutral,Buena Vista Univ.,,,,"31 Northwestern Kathryne Pals Legacy Invitational, Ericksen Center - St. Paul, Minn.","L,3-1",Box Score
"September 4, 2018 (Tuesday)",7 p.m.,Home,Dominican Univ.,,,,,"W,3-2",Box Score
"September 7, 2018 (Friday)",5:30 p.m.,Neutral,Wisconsin Lutheran College,,,,"31 UW-Oshkosh Tournament, Kolf Sports Center - Oshkosh, Wis.","L,3-0",Box Score
"September 7, 2018 (Friday)",7:30 p.m.,Neutral,Elmhurst College,,,,"31 UW-Oshkosh Tournament, Kolf Sports Center - Oshkosh, Wis.","W,3-0",Box Score
"September 8, 2018 (Saturday)",11:30 a.m.,Neutral,Univ. of Chicago,,,,"31 UW-Oshkosh Tournament, Kolf Sports Center - Oshkosh, Wis.","L,3-0",Box Score
"September 8, 2018 (Saturday)",1:30 p.m.,Neutral,UW-Stout,,,,"31 UW-Oshkosh Tournament, Kolf Sports Center - Oshkosh, Wis.","W,3-2",Box Score
"September 12, 2018 (Wednesday)",5:30 p.m.,Home,UW-Stevens Point,,,,"31 St. Norbert Quad, Mulva Family Fitness & Sports Center - De Pere, Wis.","W,3-0",Box Score
"September 12, 2018 (Wednesday)",7:30 p.m.,Home,UW-Oshkosh,,,,"31 St. Norbert Quad, Mulva Family Fitness & Sports Center - De Pere, Wis.","L,3-1",Box Score
"September 14, 2018 (Friday)",6 p.m.,Away,UW-Whitewater,,,,,"L,3-0",Box Score
"September 15, 2018 (Saturday)",1 p.m.,Away,UW-La Crosse,,,,,"L,3-2",Box Score
"September 18, 2018 (Tuesday)",7:30 p.m.,Home,Carroll Univ.,,,,,"L,3-1",Box Score
"September 25, 2018 (Tuesday)",7 p.m.,Home,Lawrence Univ.,,,,,"W,3-0",Box Score
"September 29, 2018 (Saturday)",1 p.m.,Away,Cornell College,,,,,"L,3-1",Box Score
"October 5, 2018 (Friday)",7 p.m.,Home,Illinois College,,,,,"W,3-0",Box Score
"October 6, 2018 (Saturday)",1 p.m.,Home,Knox College,,,,,"W,3-0",Box Score
"October 10, 2018 (Wednesday)",7 p.m.,Away,Ripon College,,,,,"W,3-1",Box Score
"October 13, 2018 (Saturday)",1 p.m.,Home,Lake Forest College,,,,,"W,3-0",Box Score
"October 16, 2018 (Tuesday)",7 p.m.,Home,UW-Eau Claire,,,,,"L,3-0",Box Score
"October 19, 2018 (Friday)",7 p.m.,Away,Grinnell College,,,,,"L,3-2",Box Score
"October 20, 2018 (Saturday)",1 p.m.,Away,Monmouth College,,,,,"W,3-1",Box Score
"October 26, 2018 (Friday)",7 p.m.,Away,Beloit College,,,,,"W,3-0",Box Score
"October 27, 2018 (Saturday)",10 a.m.,Away,Edgewood College,,,,"31 Edgewood Quad, Edgedome - Madison, Wis.","L,3-2",Box Score
"October 27, 2018 (Saturday)",Noon,Neutral,Lakeland Univ.,,,,"31 Edgewood Quad, Edgedome - Madison, Wis.","W,3-1",Box Score
"November 2, 2018 (Friday)",4:30 p.m.,Neutral,Grinnell College,,,,"31 Midwest Conference Tournament, Richard & Norma Small Multi-Sport Center - Mount Vernon, Iowa","W,3-2",Box Score
"November 3, 2018 (Saturday)",1 p.m.,Away,Cornell College,,,,"31 Midwest Conference Tournament, Richard & Norma Small Multi-Sport Center - Mount Vernon, Iowa","L,3-1",Box Score
