Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 29, 1923 (Saturday)",,Away,Minnesota,"Minneapolis, MN",,,"L,17-38",
"December 29, 1923 (Saturday)",,Away,Minnesota,"Minneapolis, MN",,,"L,19-23",
"January 4, 1924 (Friday)",,Home,Washington University,"Grinnell, IA",,,"L,25-32",
"January 7, 1924 (Monday)",,Home,Missouri,"Grinnell, IA",,,"W,25-18",
"January 12, 1924 (Saturday)",,Away,Iowa State,"Ames, IA",,,"L,14-18",
"January 25, 1924 (Friday)",,Away,Missouri,"Columbia, MO",,,"L,19-22",
"January 26, 1924 (Saturday)",,Away,Washington University,"St. Louis, MO",,,"L,30-35",
"February 2, 1924 (Saturday)",,Home,Oklahoma,"Grinnell, IA",,,"L,31-43",
"February 5, 1924 (Tuesday)",,Home,Nebraska,"Grinnell, IA",,,"L,19-32",
"February 8, 1924 (Friday)",,Home,Kansas State,"Grinnell, IA",,,"W,27-26",
"February 11, 1924 (Monday)",,Home,Iowa State,"Grinnell, IA",,,"W,19-17",
"February 15, 1924 (Friday)",,Away,Nebraska,"Lincoln, NE",,,"L,18-32",
"February 16, 1924 (Saturday)",,Away,Kansas State,"Manhattan, KS",,,"W,21-14",
"February 21, 1924 (Thursday)",,Home,Kansas,"Grinnell, IA",,,"L,22-37",
"February 23, 1924 (Saturday)",,Home,Drake,"Grinnell, IA",,,"L,23-25",
"February 25, 1924 (Monday)",,Away,Kansas,"Lawrence, KS",,,"L,19-39",
"February 27, 1924 (Wednesday)",,Away,Oklahoma,"Norman, OK",,,"L,14-27",
"March 6, 1924 (Thursday)",,Away,Drake,"Des Moines, IA",,,"L,14-26",
