Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Leonard, Millie",FR-1,1:04.38,Liz Wuertz Indoor Meet,"Feb 17, 2024"
,"Staker, Sadie",SR-4,1:05.70,Liz Wuertz Indoor Meet,"Feb 17, 2024"
,"Ong, Caitlin",SO-2,1:07.09,Grinnell Invitational,"Jan 27, 2024"
,"Thompson, Klaire",FR-1,1:08.34,Midwest Conference Indoor Championships,"Feb 23, 2024"
,"Kreeger, Brooke",FR-1,1:09.01,Grinnell Invitational,"Jan 27, 2024"
,"Rabbani, Allison",JR-3,1:10.51,Grinnell Invitational,"Jan 27, 2024"
,"Pollack, Jianna",FR-1,1:19.78,Midwest Conference Indoor Championships,"Feb 23, 2024"
