Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2010 (Wednesday)",12:00 AM,Home,Augustana College,Mount Vernon,,,"L,0-10",Box Score
"September 5, 2010 (Sunday)",12:00 AM,Away,College of Saint Benedict,"St. Joseph, Minn.",,,"L,0-7",Box Score
"September 9, 2010 (Thursday)",12:00 AM,Home,Monmouth,Mount Vernon,,,"L,1-2",Box Score
"September 11, 2010 (Saturday)",12:00 AM,Neutral,University of Redlands,"Stevens Point, Wis.",,,"L,0-11",Box Score
"September 12, 2010 (Sunday)",12:00 AM,Away,UW-Stevens Point,"Stevens Point, Wis.",,,"L,0-7",Box Score
"September 19, 2010 (Sunday)",12:00 AM,Away,Upper Iowa,Fayette,,,"L,0-3",Box Score
"September 25, 2010 (Saturday)",12:00 AM,Home,Wartburg,Mount Vernon,,,"L,1-3",Box Score
"September 26, 2010 (Sunday)",12:00 AM,Home,Knox College,Mount Vernon,,,"W,3-2",Box Score
"October 2, 2010 (Saturday)",12:00 AM,Away,Buena Vista,Storm Lake,,,"L,1-5",Box Score
"October 3, 2010 (Sunday)",12:00 AM,Home,Beloit,Mount Vernon,,,"W,6-3",Box Score
"October 6, 2010 (Wednesday)",12:00 AM,Away,Univ. of Dubuque,Dubuque,,,"L,0-5",Box Score
"October 9, 2010 (Saturday)",12:00 AM,Home,Simpson College,Mount Vernon,,,"L,1-3",Box Score
"October 14, 2010 (Thursday)",12:00 AM,Home,Loras College,Mount Vernon,,,"L,0-2",Box Score
"October 16, 2010 (Saturday)",12:00 AM,Away,Central,Pella,,,"L,0-2",Box Score
"October 23, 2010 (Saturday)",12:00 AM,Away,Luther College,Decorah,,,"L,1-7",Box Score
"October 30, 2010 (Saturday)",12:00 AM,Home,Coe College,Mount Vernon,,,"L,2-3",Box Score
