Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 31, 2018 (Friday)",11:00 AM,Neutral,Crown College,"Northfield, MN/St. Olaf College",,,St. Olaf/Carleton Tournament,"W,3-0",Box ScoreRecap
"August 31, 2018 (Friday)",1:00 PM,Neutral,University of Wisconsin River Falls,"Northfield, MN/St. Olaf College",,,St. Olaf/Carleton Tournament,"L,2-3",Box ScoreRecap
"September 1, 2018 (Saturday)",1:00 PM,Neutral,Simpson College,"Northfield, MN/Carleton College",,,St. Olaf/Carleton Tournament,"L,0-3",Box ScoreRecap
"September 1, 2018 (Saturday)",3:00 PM,Neutral,Bethany Lutheran College,"Northfield, MN/Carleton College",,,St. Olaf/Carleton Tournament,"L,1-3",Box ScoreRecap
"September 5, 2018 (Wednesday)",7:00 PM,Away,North Central University (MN),"MINNEAPOLIS, MN",,,,"W,3-1",Box ScoreRecap
"September 8, 2018 (Saturday)",12:00 PM,Neutral,Beloit College,"Appleton, WI/Lawrence University",,,ACM Tournament,"W,3-1",Box ScoreRecap
"September 8, 2018 (Saturday)",4:00 PM,Neutral,Ripon College,"Appleton, WI/Lawrence University",,,ACM Tournament,"L,0-3",Box ScoreRecap
"September 9, 2018 (Sunday)",10:00 AM,Away,Lawrence University,"Appleton, WI/Lawrence University",,,ACM Tournament,"W,3-1",Box ScoreRecap
"September 9, 2018 (Sunday)",12:00 PM,Neutral,Lake Forest College,"Appleton, WI/Lawrence University",,,ACM Tournament,"L,1-3",Box ScoreRecap
"September 12, 2018 (Wednesday)",7:00 PM,Home,Carleton College,"St. Paul, MN (Home)/ Leonard Center",,,,"L,1-3",Box ScoreRecap
"September 14, 2018 (Friday)",3:00 PM,Home,Beloit College,"St. Paul, MN (Home)/ Leonard Center",,,Macalester Invitational,"W,3-2",Box ScoreRecap
"September 14, 2018 (Friday)",7:00 PM,Home,Trinity Bible College,"St. Paul, MN (Home)/ Leonard Center",,,Macalester Invitational,"W,3-0",Box ScoreRecap
"September 15, 2018 (Saturday)",12:00 PM,Home,Grinnell College,"St. Paul, MN (Home)/ Leonard Center",,,Macalester Invitational,"L,2-3",Box ScoreRecap
"September 15, 2018 (Saturday)",2:00 PM,Home,Alverno College,"St. Paul, MN (Home)/ Leonard Center",,,Macalester Invitational,"W,3-0",Box ScoreRecap
"September 20, 2018 (Thursday)",7:00 PM,Away,Concordia College (Minn.),"Moorhead, MN",,,,"L,0-3",Box ScoreRecap
"September 22, 2018 (Saturday)",3:00 PM,Home,St. Olaf College,"St. Paul, MN (Home)/ Leonard Center",,,,"L,0-3",Box ScoreRecap
"September 25, 2018 (Tuesday)",7:00 PM,Home,University of St. Thomas,"St. Paul, MN (Home)/ Leonard Center",,,,"L,0-3",Box ScoreRecap
"September 27, 2018 (Thursday)",7:00 PM,Home,Gustavus Adolphus College,"St. Paul, MN (Home)/ Leonard Center",,,,"L,0-3",Box ScoreRecap
"October 3, 2018 (Wednesday)",7:00 PM,Home,Martin Luther College,"St. Paul, MN (Home)/ Leonard Center",,,,"W,3-0",Box ScoreRecap
"October 5, 2018 (Friday)",7:00 PM,Home,Finlandia University,"St. Paul, MN (Home)/ Leonard Center",,,,"W,3-2",Box ScoreRecap
"October 6, 2018 (Saturday)",3:00 PM,Away,St. Catherine University,"St. Paul, MN",,,,"L,0-3",Box ScoreRecap
"October 10, 2018 (Wednesday)",7:00 PM,Home,Saint Mary's University (Minn.),"St. Paul, MN (Home)/ Leonard Center",,,,"L,0-3",Box ScoreRecap
"October 12, 2018 (Friday)",5:00 PM,Away,Augsburg University,"Minneapolis, MN",,,,"L,0-3",Box ScoreRecap
"October 17, 2018 (Wednesday)",7:00 PM,Away,Crown College,"St. Bonifacius, MN",,,,"L,0-3",Box ScoreRecap
"October 20, 2018 (Saturday)",3:00 PM,Home,Bethel University,"St. Paul, MN (Home)/ Leonard Center",,,,"L,0-3",Box ScoreRecap
"October 24, 2018 (Wednesday)",7:00 PM,Away,College of Saint Benedict,"St. Joseph, MN",,,,"L,0-3",Box ScoreRecap
"October 27, 2018 (Saturday)",1:00 PM,Home,Hamline University,"St. Paul, MN (Home)/ Leonard Center",,,,"L,0-3",Box ScoreRecap
"October 27, 2018 (Saturday)",3:00 PM,Home,Bethany Lutheran College,"St. Paul, MN (Home)/ Leonard Center",,,,"L,2-3",Box ScoreRecap
