Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 16, 2013 (Saturday)",12 p.m.,Away,Webster University,"St. Louis, MO",,,,"L,0-7",Box ScoreRecap
"March 16, 2013 (Saturday)",2 p.m.,Away,Webster University,"St. Louis, MO",,,,"L,4-15",Box ScoreRecap
"March 18, 2013 (Monday)",9:30 a.m.,Neutral,University of St. Joseph,"Myrtle Beach, S.C.",,,,"L,5-20",Box ScoreRecap
"March 18, 2013 (Monday)",1:30 p.m.,Neutral,University of Saint Joseph,"Myrtle Beach, S.C.",,,,"L,5-9",Box ScoreRecap
"March 19, 2013 (Tuesday)",11:30 a.m.,Neutral,Rutgers-Newark,"Myrtle Beach, S.C.",,,,"L,4-14",Box ScoreRecap
"March 20, 2013 (Wednesday)",9:30 a.m.,Neutral,Lasell College,"Myrtle Beach, S.C.",,,,"L,3-7",Box ScoreRecap
"March 20, 2013 (Wednesday)",1:30 p.m.,Neutral,University of Rio Grande (Ohio),"Myrtle Beach, S.C.",,,,"L,0-4",Box Score
"March 21, 2013 (Thursday)",9:30 a.m.,Neutral,Frostburg State University,"Myrtle Beach, S.C.",,,,"L,0-12",Box ScoreRecap
"March 21, 2013 (Thursday)",1:30 p.m.,Neutral,University of Rio Grande (Ohio),"Myrtle Beach, S.C.",,,,"L,3-14",Box ScoreRecap
"March 22, 2013 (Friday)",9:30 a.m.,Neutral,Lasell College,"Myrtle Beach, S.C.",,,,"L,6-8",Box ScoreRecap
"April 6, 2013 (Saturday)",10 a.m.,Home,University of Wisconsin-Oshkosh,"Grinnell, IA",,,Pioneer Softball Invitational (Click for tourney web page),"L,0-7",Box ScoreRecap
"April 6, 2013 (Saturday)",2 p.m.,Home,Iowa Wesleyan College,"Grinnell, IA",,,Pioneer Softball Invitational (Click for tourney web page),"L,1-21",Box ScoreRecap
"April 7, 2013 (Sunday)",9 a.m.,Home,Westminster College (MO),"Grinnell, IA",,,Pioneer Softball Invitational (Click for tourney web page),"L,0-11",Box ScoreRecap
"April 7, 2013 (Sunday)",1:00 p.m.,Home,Iowa Wesleyan College,"Grinnell, IA",,,Pioneer Softball Invitational (Click for tourney web page),"L,1-9",Box ScoreRecap
"April 12, 2013 (Friday)",5 p.m.,Neutral,St. Norbert College,"East Peoria, IL",,,Midwest Conference Crossover,"L,1-9",Box ScoreRecap
"April 13, 2013 (Saturday)",11:00 a.m.,Neutral,Carroll University,"East Peoria, IL",,,Midwest Conference Crossover,"L,3-12",Box ScoreRecap
"April 13, 2013 (Saturday)",3:00 p.m.,Neutral,Lawrence University,"East Peoria, IL",,,Midwest Conference Crossover,"L,0-8",Box ScoreRecap
"April 14, 2013 (Sunday)",Noon,Neutral,Ripon College,"East Peoria, IL",,,Midwest Conference Crossover,"L,1-4",Box ScoreRecap
"April 14, 2013 (Sunday)",2:00 p.m.,Neutral,Beloit College,"East Peoria, IL",,,Midwest Conference Crossover,"L,0-8",Box Score
"April 16, 2013 (Tuesday)",3:45 p.m.,Home,Cornell College,"Grinnell, IA",,,,"L,2-11",Box ScoreRecap
"April 16, 2013 (Tuesday)",5:45 p.m.,Home,Cornell College,"Grinnell, IA",,,,"L,2-13",Box ScoreRecap
"April 20, 2013 (Saturday)",1:00 p.m.,Away,Illinois College,"Jacksonville, IL",,,,"L,1-11",Box ScoreRecap
"April 20, 2013 (Saturday)",3:00 p.m.,Away,Illinois College,"Jacksonville, IL",,,,"L,1-7",Box ScoreRecap
"April 21, 2013 (Sunday)",1 p.m.,Away,Knox College,"Galesburg, IL",,,,"L,0-8",Box ScoreRecap
"April 21, 2013 (Sunday)",3 p.m.,Away,Knox College,"Galesburg, IL",,,,"L,2-6",Box ScoreRecap
"April 27, 2013 (Saturday)",1 p.m.,Home,Lake Forest College,"Grinnell, IA",,,,"L,0-18",Box ScoreRecap
"April 27, 2013 (Saturday)",3 p.m.,Home,Lake Forest College,"Grinnell, IA",,,,"L,2-5",Box ScoreRecap
"April 28, 2013 (Sunday)",1 p.m.,Home,Monmouth College,"Grinnell, IA",,,,"W,2-1",Box ScoreRecap
"April 28, 2013 (Sunday)",3 p.m.,Home,Monmouth College,"Grinnell, IA",,,,"L,1-2",Box ScoreRecap
"April 30, 2013 (Tuesday)",2 p.m.,Home,Greenville College,"Grinnell, IA",,,,Canceled,
"April 30, 2013 (Tuesday)",4 p.m.,Home,Greenville College,"Grinnell, IA",,,,Canceled,
