Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2010 (Wednesday)",2:00:00 PM,Home,Eureka College,"Galesburg, Ill.",,,"W,3-2",Recap
"September 4, 2010 (Saturday)",1:00:00 PM,Home,Lake Forest College,"Galesburg, Ill.",,,"L,0-5",Recap
"September 5, 2010 (Sunday)",1:00:00 PM,Home,Franklin College,"Galesburg, Ill.",,,"L,2-4",Recap
"September 8, 2010 (Wednesday)",4:30:00 PM,Away,Rockford College,"Rockford, Illinois",,,"W,5-0",Recap
"September 11, 2010 (Saturday)",1:00:00 PM,Home,Westminster College,"Galesburg, Ill.",,,"L,1-3",Recap
"September 15, 2010 (Wednesday)",2:00:00 PM,Home,Lincoln Christian University,"Galesburg, Ill.",,,"W,8-0",Recap
"September 18, 2010 (Saturday)",1:00:00 PM,Away,MacMurray College,"Jacksonville, Illinois",,,"W,7-1",Recap
"September 22, 2010 (Wednesday)",7:00:00 PM,Away,Robert Morris-Springfield,"Springfield, Illinois",,,"W,2-1",Recap
"September 25, 2010 (Saturday)",1:00:00 PM,Home,Grinnell College,"Galesburg, Ill.",,,"L,1-3",Recap
"September 26, 2010 (Sunday)",1:00:00 PM,Away,Cornell College,"Mt. Vernon, Iowa",,,"L,2-3",Recap
"October 2, 2010 (Saturday)",11:00:00 AM,Home,Lawrence University,"Galesburg, Ill.",,,"L,0-3",Recap
"October 3, 2010 (Sunday)",11:00:00 AM,Home,"St. Norbert College ""Think Pink""","Galesburg, Ill.",,,"L,0-6",Recap
"October 9, 2010 (Saturday)",11:00:00 AM,Away,Illinois College,"Jacksonville, Illinois",,,"W,1-0",Recap
"October 10, 2010 (Sunday)",1:00:00 PM,Home,Elmhurst College,"Galesburg, Ill.",,,"L,0-7",Recap
"October 16, 2010 (Saturday)",10:00:00 AM,Away,Carroll University,"Waukesha, Wisconsin",,,"L,0-5",Recap
"October 17, 2010 (Sunday)",11:00:00 AM,Away,Ripon College,"Ripon, Wisconsin",,,"L,1-3",Recap
"October 23, 2010 (Saturday)",1:00:00 PM,Home,Beloit College Homecoming & Senior Day,"Galesburg, Ill.",,,"W,1-0",Recap
"October 27, 2010 (Wednesday)",3:00:00 PM,Away,Monmouth College,"Monmouth, Illinois",,,"L,0-5",
