Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 7, 2000 (Thursday)",11 am,Home,North Park University,"Lake Forest, IL",,,,"W,3-1",
"September 9, 2000 (Saturday)",11 am,Home,Ripon College,"Lake Forest, IL",,,,"W,6-1",
"September 12, 2000 (Tuesday)",11 am,Away,University of Wisconsin-Whitewater,"Whitewater, WI",,,,"W,3-1",
"September 16, 2000 (Saturday)",11 am,Away,St. Norbert College,De Pere. WI,,,,"L,1-3",
"September 17, 2000 (Sunday)",11 am,Away,Knox College,"Galesburg, IL",,,,"W,7-1",
"September 27, 2000 (Wednesday)",11 am,Away,North Central University (MN),"Minneapolis, MN",,,,"L,1-2(OT)",
"September 30, 2000 (Saturday)",10 am,Away,Lawrence University,"Appleton, WI",,,,"W,2-1",
"October 7, 2000 (Saturday)",11 am,Away,Grinnell College,"Grinnell, IA",,,,"T,2-2(2OT)",
"October 8, 2000 (Sunday)",11 am,Home,Beloit College,"Lake Forest, IL",,,,"W,3-0",
"October 11, 2000 (Wednesday)",11 am,Away,University of Chicago,"Chicago, IL",,,,"L,0-6",
"October 14, 2000 (Saturday)",12 pm,Home,Monmouth College,"Lake Forest, IL",,,,"W,5-0",
"October 15, 2000 (Sunday)",11 am,Home,Illinois College,"Lake Forest, IL",,,,"W,4-0",
"October 17, 2000 (Tuesday)",11 am,Home,Concordia University Wisconsin,"Lake Forest, IL",,,,"W,4-1",
"October 19, 2000 (Thursday)",11 am,Away,Aurora University,"Aurora, IL",,,,"L,2-3",
"October 21, 2000 (Saturday)",1 pm,Home,Carthage College,"Lake Forest, IL",,,,"W,3-1",
"October 24, 2000 (Tuesday)",11 am,Home,Carroll University,"Lake Forest, IL",,,,"W,3-1",
"October 27, 2000 (Friday)",2 pm,Neutral,Grinnell College,St. Norbert,,,Midwest Conference Tournament,"T,1-1(2OT,PK- GC 3-0)",
