Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 5, 2020 (Saturday)",1:00 p.m.,Home,Rockford University,"Grinnell, IA/Rosenbloom Field",,,Canceled,
"September 12, 2020 (Saturday)",Noon,Away,University of Minnesota Morris,"Morris, MN",,,Canceled,
"September 26, 2020 (Saturday)",Noon,Away,Macalester College,"St. Paul, MN",,,Canceled,
"October 3, 2020 (Saturday)",1:00 p.m.,Home,St. Norbert College,"Grinnell, IA/Rosenbloom Field",,,Canceled,
"October 10, 2020 (Saturday)",1:00 p.m.,Away,Monmouth College,"Monmouth, IL",,,Canceled,
"October 17, 2020 (Saturday)",1:00 p.m.,Home,Knox College,"Grinnell, IA/Rosenbloom Field",,,Canceled,
"October 24, 2020 (Saturday)",1:00 p.m.,Away,University of Chicago,"Chicago, IL",,,Canceled,
"October 31, 2020 (Saturday)",1:00 p.m.,Away,Illinois College,"Jacksonville, IL",,,Canceled,
"November 7, 2020 (Saturday)",1:00 p.m.,Home,Cornell College,"Grinnell, IA/Rosenbloom Field",,,Canceled,
"November 14, 2020 (Saturday)",1:00 p.m.,Away,Midwest Conference Championship Weekend,North Site,,,Canceled,
