Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 9, 1995 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,3-0",
"September 13, 1995 (Wednesday)",,Home,Coe,"Grinnell, IA",,,"W,1-0",
"September 16, 1995 (Saturday)",,Home,Macalester,"Grinnell, IA",,,"L,1-2",
"September 20, 1995 (Wednesday)",,Away,Monmouth,"Monmouth, IL",,,"L,0-4",
"September 23, 1995 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,5-1",
"September 24, 1995 (Sunday)",,Away,Wisconsin-Platteville,"Platteville, WI",,,"W,1-0",
"September 27, 1995 (Wednesday)",,Away,Cornell,"Mount Vernon, IA",,,"W,7-2",
"September 29, 1995 (Friday)",,Home,Colorado College,"Grinnell, IA",,,"L,0-5",
"October 1, 1995 (Sunday)",,Home,St. Olaf,"Grinnell, IA",,,"W,2-1",
"October 4, 1995 (Wednesday)",,Home,Cornell,"Grinnell, IA",,,"W,3-2",
"October 7, 1995 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,3-0",
"October 11, 1995 (Wednesday)",,Home,Knox,"Grinnell, IA",,,"W,4-0",
"October 14, 1995 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,3-0",
"October 17, 1995 (Tuesday)",,Away,Rose-Hulman,Rose-Hulman,,,"T,2-2",
"October 19, 1995 (Thursday)",,Away,DePauw,DePauw,,,"L,0-4",
"October 21, 1995 (Saturday)",,Away,Gustavus Adolphus,Gustavus Adolphus,,,"L,0-1",
"October 25, 1995 (Wednesday)",,Away,Coe,Coe,,,"W,3-2",
"October 29, 1995 (Sunday)",,Neutral,Beloit (MWC Tournament Semifinal),Beloit,,,"W,2-1",
"October 30, 2005 (Sunday)",,Away,Lake Forest (MWC Tournament Championship),Lake Forest,,,"L,2-4",
