Unnamed: 0,Time,Athletes,Meet,Meet Date
,3:28.45,"Mertes, Hardman, Braun, silvia",MWC Conference Championships,"May 8, 2015"
,3:28.55,"Mertes, Kolacia, Hardman, Braun",Monmouth fighting Scots Outdoor-,"May 2, 2015"
,3:30.39,"Hardman, Braun, Kolacia, Mertes",2015 Jim Duncan Invitational,"Apr 10, 2015"
,3:33.86,"Angel, Romeo, Braun, Hardman",2015 Kip Janvrin Open,"Apr 23, 2015"
,3:45.08,"Gallagher, Romeo, Kolacia, Braun",2015 Cornell Outdoor Invite,"Apr 4, 2015"
,3:47.38,"Angel, Anderson, Gallagher, Baumann",Monmouth fighting Scots Outdoor-,"May 2, 2015"
,4:10.68,"Anderson, Gregorich-Trevo, Healey, Malone",Monmouth fighting Scots Outdoor-,"May 2, 2015"
