Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2022 (Thursday)",6:00PM,Away,Rock Valley College,"Rockford, IL",,,Exhibition Game,,
"September 2, 2022 (Friday)",1:00 PM,Home,Finlandia University,"Beloit, Wis./Flood Arena (Sports Center)",,,Wisconsin Blast,"W,3-0(26-24, 25-20, 25-20)",Box ScoreRecap
"September 2, 2022 (Friday)",7:00PM,Home,Simpson College,"Beloit, Wis./Flood Arena (Sports Center)",,,Wisconsin Blast,"L,1-3(20-25, 15-25, 25-21, 12-25)",Box ScoreRecap
"September 3, 2022 (Saturday)",10:00 AM,Home,Martin Luther College,"Beloit, Wis./Flood Arena (Sports Center)",,,Wisconsin Blast,"L,1-3(25-16, 18-25, 19-25, 28-30)",Box ScoreRecap
"September 3, 2022 (Saturday)",2:00 PM,Home,Wartburg College,"Beloit, Wis./Flood Arena (Sports Center)",,,Wisconsin Blast,"L,0-3(15-25, 7-25, 14-25)",Box ScoreRecap
"September 6, 2022 (Tuesday)",7:00 PM,Home,University of Wisconsin-Platteville,"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,0-3(18-25, 10-25, 7-25)",Box ScoreRecap
"September 9, 2022 (Friday)",06:00 PM,Neutral,Concordia University Chicago,"Wheaton, IL",,,Wheaton Tournament,"L,1-3(25-19, 17-25, 20-25, 18-25)",Box ScoreRecap
"September 10, 2022 (Saturday)",11:00 AM,Neutral,Benedictine University,"Wheaton, IL",,,Wheaton Tournament,"L,0-3(14-25, 15-25, 14-25)",Box ScoreRecap
"September 10, 2022 (Saturday)",1:00 PM,Away,Wheaton College (Ill.),"Wheaton, IL",,,Wheaton Tournament,"L,0-3(14-25, 15-25, 14-25)",Box ScoreRecap
"September 13, 2022 (Tuesday)",7:00 PM,Home,Eureka College,"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,2-3(25-19, 20-25, 15-25, 25-20, 10-15)",Box ScoreRecap
"September 14, 2022 (Wednesday)",7:00 PM,Away,Carthage College,"Kenosha, WI",,,,"L,0-3(14-25, 19-25, 21-25)",Box ScoreRecap
"September 20, 2022 (Tuesday)",7:00 PM,Away,Mount Mary University,"Milwaukee, WI",,,,"W,3-1(25-23, 25-15, 10-25, 25-21)",Box ScoreRecap
"September 23, 2022 (Friday)",7:00 PM,Away,Illinois College,"Jacksonville, IL",,,,"L,0-3(21-25, 19-25, 20-25)",Box ScoreRecap
"September 24, 2022 (Saturday)",1:00PM,Away,Knox College,"Galesburg, IL",,,,"W,3-1(25-20, 25-19, 21-25, 25-20)",Box ScoreRecap
"September 30, 2022 (Friday)",7:00 PM,Away,Grinnell College,"Grinnell, IA",,,,"L,0-3(25-10, 25-17, 25-18)",Box Score
"October 7, 2022 (Friday)",7:00 PM,Home,Lake Forest College,"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,1-3(25-20, 14-25, 17-25, 17-25)",Box Score
"October 8, 2022 (Saturday)",1:00 PM,Home,Lawrence University,"Beloit, Wis./Flood Arena (Sports Center)",,,,"W,3-1(25-12, 25-22, 21-25, 25-19)",Box ScoreRecap
"October 11, 2022 (Tuesday)",7:00 PM,Away,Loras College,"Dubuque, IA",,,,"L,0-3(16-25, 10-25, 19-25)",Box ScoreRecap
"October 14, 2022 (Friday)",5:00PM,Away,Saint Mary's College (IN),"Notre Dame, IN",,,,"L,0-3(19-25, 10-25, 19-25)",Box ScoreRecap
"October 18, 2022 (Tuesday)",6:00 PM,Home,Monmouth College,"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,1-3(11-25, 12-25, 25-22, 21-25)",Box Score
"October 19, 2022 (Wednesday)",7:00 PM,Home,Cornell College,"Beloit, Wis./Flood Arena (Sports Center)",,,,"L,0-3(8-25, 14-25, 11-25)",Box Score
"October 21, 2022 (Friday)",7:00 PM,Away,North Central College,"Naperville, IL",,,,"L,0-3(14-25, 17-25, 8-25)",Box ScoreRecap
"October 25, 2022 (Tuesday)",7:30  PM,Home,Mount Mary University,"Beloit, Wis./Flood Arena (Sports Center)",,,,"W,3-1(22-25, 25-13, 25-14, 25-22)",Box ScoreRecap
"October 28, 2022 (Friday)",6:00 PM,Home,Rockford University,"Beloit, Wis./Flood Arena (Sports Center)",,,,"W,3-2(25-22, 22-25, 25-18, 20-25, 15-12)",Box ScoreRecap
"October 29, 2022 (Saturday)",1:00 PM,Away,Ripon College,"Ripon, WI",,,,"W,3-2",Box ScoreRecap
