Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2012 (Friday)",5:00 PM,Home,Bethel University,Mount Vernon,,,"L,0-5",Box Score
"September 5, 2012 (Wednesday)",4:00 PM,Home,Coe College,Mount Vernon,,,"L,0-3",Box Score
"September 9, 2012 (Sunday)",1:00 PM,Home,Hamline University,Mount Vernon,,,"L,0-4",Box Score
"September 15, 2012 (Saturday)",11:00 AM,Away,Carroll,"Waukesha, Wis.",,,"L,1-3",Box Score
"September 16, 2012 (Sunday)",1:00 PM,Away,Lake Forest,"Lake Forest, Ill.",,,"L,0-5",Box Score
"September 20, 2012 (Thursday)",7:00 PM,Away,Waldorf University,Forest City,,,"L,0-1",Box Score
"September 22, 2012 (Saturday)",1:00 PM,Home,Beloit,Mount Vernon,,,"L,1-2",Box Score
"September 27, 2012 (Thursday)",3:00 PM,Home,Iowa Wesleyan,Mount Vernon,,,"W,5-2",Box Score
"September 29, 2012 (Saturday)",11:30 AM,Away,Monmouth,"Monmouth, Ill.",,,"L,1-6",Box Score
"October 3, 2012 (Wednesday)",4:00 PM,Away,Grinnell,Grinnell,,,"L,0-6",Box Score
"October 6, 2012 (Saturday)",11:00 AM,Home,Knox College,Mount Vernon,,,"W,4-1",Box Score
"October 10, 2012 (Wednesday)",7:00 PM,Away,UW-LaCrosse,"La Crosse, Wis.",,,"L,0-4",Box Score
"October 14, 2012 (Sunday)",1:00 PM,Away,Illinois College,"Jacksonville, Ill.",,,"T,0-0",Box Score
"October 17, 2012 (Wednesday)",7:00 PM,Away,Dubuque,Dubuque,,,"L,0-7",Box Score
"October 20, 2012 (Saturday)",11:00 AM,Home,St. Norbert,Mount Vernon,,,"L,1-3",Box Score
"October 21, 2012 (Sunday)",11:00 AM,Home,Lawrence,Mount Vernon,,,"W,1-0",Box Score
"October 25, 2012 (Thursday)",4:00 PM,Away,Lakeland,"Sheboygan, Wis.",,,"W,6-2",Box Score
"October 27, 2012 (Saturday)",11:00 AM,Home,Ripon College,Mount Vernon,,,"L,1-2",Box Score
