Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 26, 1983 (Saturday)",,Away,Carleton,"Northfield, MN",,,"L,81-95",
"November 29, 1983 (Tuesday)",,Home,Mount St. Clare,"Grinnell, IA",,,"W,108-85",
"December 2, 1983 (Friday)",,Home,Cornell,"Grinnell, IA",,,"L,75-86",
"December 3, 1983 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"L,64-70",
"December 9, 1983 (Friday)",,Away,Knox,"Galesburg, IL",,,"L,82-84",
"December 10, 1983 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,77-93",
"January 10, 1984 (Tuesday)",,Away,University of Saint Francis (Ind.),"Fort Wayne, IN",,,"L,67-79",
"January 11, 1984 (Wednesday)",,Away,Taylor University,"Upland, IN",,,"L,58-72",
"January 12, 1984 (Thursday)",,Away,Bethel (IN),"Mishwaka, IN",,,"L,68-83",
"January 14, 1984 (Saturday)",,Home,Mount St. Clare,"Clinton, IA",,,"L,74-75",
"January 17, 1984 (Tuesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,59-67",
"January 20, 1984 (Friday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,76-97",
"January 21, 1984 (Saturday)",,Away,Chicago,"Chicago, IL",,,"L,58-82",
"January 27, 1984 (Friday)",,Home,St. Norbert,"Grinnell, IA",,,"L,53-81",
"January 28, 1984 (Saturday)",,Home,Lawrence,"Grinnell, IA",,,"L,60-71",
"January 31, 1984 (Tuesday)",,Home,Wartburg,"Grinnell, IA",,,"W,79-61",
"February 3, 1984 (Friday)",,Home,Knox,"Grinnell, IA",,,"W,84-80",
"February 4, 1984 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"L,87-94",
"February 7, 1984 (Tuesday)",,Home,Upper Iowa,"Grinnell, IA",,,"W,100-79",
"February 10, 1984 (Friday)",,Away,Cornell,"Mount Vernon, IA",,,"L,55-74",
"February 11, 1984 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"W,79-75",
"February 17, 1984 (Friday)",,Home,Coe,"Grinnell, IA",,,"W,89-80",
