Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 6, 2014 (Saturday)",7 pm,Away,Wisconsin Lutheran College,"Milwaukee, WI",,,,"W,20-14",Box ScoreRecap
"September 13, 2014 (Saturday)",1 pm,Home,Gustavus Adolphus College,"Lake Forest, IL",,,Heroes Day,"L,9-42",Box ScoreRecap
"September 20, 2014 (Saturday)",2:30 pm,Home,Carroll University,"Lake Forest, IL",,,Homecoming,"L,7-28",Box ScoreRecap
"September 27, 2014 (Saturday)",1 pm,Away,Beloit College,"Beloit, WI",,,,"L,24-27(OT)",Box ScoreRecap
"October 11, 2014 (Saturday)",2 pm,Away,Knox College,"Galesburg, IL",,,,"W,27-6",Box ScoreRecap
"October 18, 2014 (Saturday)",1 pm,Home,Monmouth College,"Lake Forest, IL",,,Play for a Cure/Community Day,"L,7-31",Box ScoreRecap
"October 25, 2014 (Saturday)",1 pm,Away,Illinois College,"Jacksonville, IL",,,,"L,6-49",Box ScoreRecap
"November 1, 2014 (Saturday)",1 pm,Away,Cornell College,"Mount Vernon, IA",,,,"L,3-31",Box ScoreRecap
"November 8, 2014 (Saturday)",10:30 am,Home,Grinnell College,"Lake Forest, IL",,,Senior Day/Parents Day,"W,28-14",Box ScoreRecap
"November 15, 2014 (Saturday)",1 pm,Home,Ripon College,"Lake Forest, IL / Lake Forest H.S.",,,MWC Championship Week,"W,26-23",Box ScoreRecap
