Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 28, 2017 (Monday)",7:00 PM,Home,MacMurray College (Scrimmage),"Jacksonville, Ill.",,,,History
"September 1, 2017 (Friday)",5:00 PM,Home,Webster University,"Jacksonville, Ill.",,,"L,0-2",Box ScoreRecap
"September 3, 2017 (Sunday)",12:00 PM,Away,Spalding University,"Louisville, Ky.",,,"L,1-2(2OT)",Box ScoreRecap
"September 6, 2017 (Wednesday)",7:30 PM,Away,Millikin University,"Decatur, Ill.",,,"L,0-2",Box ScoreRecap
"September 9, 2017 (Saturday)",1:00 PM,Away,Rockford University,"Rockford, Ill.",,,"W,3-2",Box ScoreRecap
"September 14, 2017 (Thursday)",8:00 PM,Away,Fontbonne University,"St. Louis, Mo.",,,"L,1-7",Box ScoreRecap
"September 16, 2017 (Saturday)",5:00 PM,Home,Concordia University (Chicago),"Jacksonville, Ill.",,,"L,0-2",Box ScoreRecap
"September 18, 2017 (Monday)",7:00 PM,Away,North Park University,"Chicago, Ill.",,,"L,0-3",Box ScoreRecap
"September 20, 2017 (Wednesday)",5:00 PM,Home,Greenville University,"Jacksonville, Ill.",,,"L,1-3",Box ScoreRecap
"September 23, 2017 (Saturday)",1:00 PM,Home,St. Norbert College,"Jacksonville, Ill.",,,"L,0-6",Box ScoreRecap
"September 24, 2017 (Sunday)",1:00 PM,Home,Lawrence University,"Jacksonville, Ill.",,,"W,3-1",Box ScoreRecap
"September 26, 2017 (Tuesday)",3:00 PM,Away,Blackburn College,"Carlinville, Ill.",,,"W,5-0",Box ScoreRecap
"September 30, 2017 (Saturday)",1:00 PM,Home,Grinnell College,"Jacksonville, Ill.",,,"L,3-7",Box ScoreRecap
"October 7, 2017 (Saturday)",1:00 PM,Away,Monmouth College,"Monmouth, Ill.",,,"L,3-5",Box ScoreRecap
"October 10, 2017 (Tuesday)",7:00 PM,Home,Illinois Wesleyan University,"Jacksonville, Ill.",,,"L,0-3",Box ScoreRecap
"October 14, 2017 (Saturday)",1:00 PM,Away,Ripon College,"Ripon, Wis.",,,"L,0-3",Box ScoreRecap
"October 15, 2017 (Sunday)",8:00 AM,Away,Beloit College,"Rockford, Ill.",,,"L,0-1",Box ScoreRecap
"October 21, 2017 (Saturday)",11:00 AM,Home,Lake Forest College,"Jacksonville, Ill.",,,"L,0-1",Box ScoreRecap
"October 23, 2017 (Monday)",4:30 PM,Home,Knox College,"Jacksonville, Ill.",,,"L,0-2",Box ScoreRecap
"October 28, 2017 (Saturday)",1:00 PM,Away,Cornell College,"Mount Vernon, Iowa",,,"L,1-2(OT)",Box ScoreRecap
