0,1,2,3,4,5
Grinnell College,330,313,643,67,t-12th
Luke McCann,82,77,159,15,t-38th
Kevin Carpenter,83,77,160,16,t-40th
Eshaan Sethi,83,79,162,18,t-47th
Ian Strawn,82,83,165,21,t-66th
Hayden Somach,87,80,167,23,t-76th
John Robinson#,94,91,185,41,108th
Lukas Roscoe#,89,99,188,44,t-111th
Brody Barton#,97,93,190,46,113th
