0,1,2,3,4,5
Grinnell College,342,333,675,99,8th
Hayden Somach,82,78,160,16,t-6th
Eshaan Sethi,83,78,161,17,t-11th
Luke McCann,87,85,172,28,34th
Kevin Carpenter#,83,90,173,29,t-35th
Ian Strawn,90,92,182,38,57th
Brody Barton,96,93,189,45,65th
