Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 13, 1990 (Tuesday)",,Away,Wartburg,"Waverly, IA",,,"L,1-8",
"March 22, 1990 (Thursday)",,Neutral,Union College,"Memphis, TN",,,"W,5-4",
"March 22, 1990 (Thursday)",,Away,Rhodes,"Memphis, TN",,,"L,4-5",
"April 3, 1990 (Tuesday)",,Home,William Penn,"Grinnell, IA",,,"W,9-0",
"April 7, 1990 (Saturday)",,Neutral,Knox,"Cedar Rapids, IA",,,"W,6-3",
"April 7, 1990 (Saturday)",,Away,Coe,"Cedar Rapids, IA",,,"L,4-5",
"April 7, 1990 (Saturday)",,Neutral,Cornell,"Cedar Rapids, IA",,,"W,9-0",
"April 13, 1990 (Friday)",,Away,Ripon,"Ripon, WI",,,"L,0-9",
"April 14, 1990 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"W,7-2",
"April 21, 1990 (Saturday)",,Away,Knox Invitational,"Galesburg, IL",,,1st/5 Teams,
"May 1, 1990 (Tuesday)",,Home,Simpson,"Grinnell, IA",,,"W,9-0",
"May 11, 1990 (Friday)",,Neutral,Midwest Conference Tournament,"Madison, WI",,,2nd/11 Teams,
