Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 3, 2022 (Saturday)",1 pm,Home,Wisconsin Lutheran College,"Lake Forest, IL",,,Heroes Day,"W,42-7",Box ScoreRecapProgramGallery
"September 10, 2022 (Saturday)",6 pm,Away,Lawrence University,"Appleton, WI",,,,"W,55-0",Box ScoreRecapPhotos
"September 17, 2022 (Saturday)",2 pm,Home,Knox College,"Lake Forest, IL",,,,"W,48-14",Box ScoreRecapProgramGallery
"October 1, 2022 (Saturday)",1 pm,Away,Cornell College,"Mount Vernon, IA",,,,"W,41-10",Box ScoreRecap
"October 8, 2022 (Saturday)",2 pm,Home,Illinois College,"Lake Forest, IL",,,Homecoming,"W,40-7",Box ScoreRecapProgramGallery
"October 15, 2022 (Saturday)",1 pm,Home,Ripon College,"Lake Forest, IL",,,,"L,14-16",Box ScoreRecapProgramGallery
"October 22, 2022 (Saturday)",1 pm,Home,Grinnell College,"Lake Forest, IL",,,,"W,49-0",Box ScoreRecapProgramGallery
"October 29, 2022 (Saturday)",1 pm,Home,Monmouth,"Lake Forest, IL",,,Senior Day/Parents Day,"W,31-14",Box ScoreRecapProgramGallery
"November 5, 2022 (Saturday)",1 pm,Away,Beloit College,"Beloit, WI",,,,"W,36-3",Box ScoreRecap
"November 12, 2022 (Saturday)",12 pm,Away,University of Chicago,"Chicago, IL",,,,"W,13-7",Box ScoreRecap
"November 19, 2022 (Saturday)",12 pm,Away,North Central College,"Naperville, IL",,,NCAA Division III Tournament,"L,0-50",Box ScoreRecap
