Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2009 (Tuesday)",3:30 pm,Away,Aurora University,"Aurora, IL",,,"L,0-4",Recap
"September 4, 2009 (Friday)",5 pm,Home,Augustana College (IL),"Lake Forest, IL",,,"L,1-3",Recap
"September 8, 2009 (Tuesday)",5 pm,Home,University of Chicago,"Lake Forest, IL",,,"L,0-4",Recap
"September 12, 2009 (Saturday)",3:30 pm,Away,Ripon College,"Ripon, WI",,,"L,0-3",Recap
"September 16, 2009 (Wednesday)",5 pm,Away,Concordia University Chicago,"River Forest, IL",,,"W,1-0",Recap
"September 19, 2009 (Saturday)",4:30 pm,Home,St. Norbert College,"Lake Forest, IL",,,"W,1-0",Recap
"September 22, 2009 (Tuesday)",4:30 pm,Home,Wisconsin Lutheran College,"Lake Forest, IL",,,"W,5-0",Recap
"September 23, 2009 (Wednesday)",7 pm,Away,Benedictine University,"Lisle, IL",,,"W,1-0(2OT)",Recap
"September 27, 2009 (Sunday)",3:30 pm,Home,Lawrence University,"Lake Forest, IL",,,"T,0-0(2OT)",Recap
"September 30, 2009 (Wednesday)",7:30 pm,Away,Carroll University,"Waukesha, WI",,,"L,0-3",Recap
"October 3, 2009 (Saturday)",3:30 pm,Home,Knox College,"Lake Forest, IL",,,"W,3-1",Recap
"October 4, 2009 (Sunday)",2 pm,Home,University of Wisconsin-Whitewater,"Lake Forest, IL",,,"L,0-1",Recap
"October 13, 2009 (Tuesday)",7 pm,Away,North Central University (MN),"Minneapolis, MN",,,"L,0-2",Recap
"October 21, 2009 (Wednesday)",4 pm,Home,Elmhurst University,"Lake Forest, IL",,,"L,0-4",Recap
"October 24, 2009 (Saturday)",10 am,Home,Grinnell College,"Lake Forest, IL",,,"L,1-3",Recap
"October 25, 2009 (Sunday)",3:30 pm,Away,Beloit College,"Beloit, WI",,,"L,0-4",Recap
"October 31, 2009 (Saturday)",2:30 pm,Away,Illinois College,"Jacksonville, IL",,,"L,0-2",Recap
"November 1, 2009 (Sunday)",2:30 pm,Away,Monmouth College,"Monmouth, IL",,,"W,1-0",Recap
