Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2022 (Thursday)",7 pm,Away,Kalamazoo,,,,"W,1-0",Box ScoreRecap
"September 3, 2022 (Saturday)",7 pm,Home,Wheaton (Ill.),,,,"W,3-2",Box ScoreRecap
"September 7, 2022 (Wednesday)",7 pm,Home,Concordia Chicago,,,,"W,4-0",Box ScoreRecap
"September 9, 2022 (Friday)",7 pm,Away,DePauw,,,,"W,1-0",Box ScoreRecap
"September 11, 2022 (Sunday)",12:15 pm,Home,#15 St. Olaf,,,,"W,2-1",Box ScoreRecap
"September 14, 2022 (Wednesday)",4 pm,Home,Hope,,,,"W,3-0",Box ScoreRecap
"September 17, 2022 (Saturday)",3 pm,Away,Luther,,,,"W,2-1",Box ScoreRecap
"September 21, 2022 (Wednesday)",6 pm,Away,#10 Calvin,,,,"W,2-1",Box ScoreRecap
"September 28, 2022 (Wednesday)",7 pm,Home,#5 North Park,,,,"W,3-0",Box ScoreRecap
"October 2, 2022 (Sunday)",11 am,Away,#22 Rochester (N.Y.),,,,"W,1-0",Box ScoreRecap
"October 5, 2022 (Wednesday)",7 pm,Away,Carthage,,,,"W,2-1",Box ScoreRecap
"October 8, 2022 (Saturday)",11 am,Home,Emory,,,,"W,3-0",Box ScoreRecap
"October 14, 2022 (Friday)",2 pm,Home,#14 Carnegie Mellon,,,,"W,4-0",Box ScoreRecap
"October 16, 2022 (Sunday)",11 am,Home,Case Western Reserve,,,,"W,2-1",Box ScoreRecap
"October 28, 2022 (Friday)",4 pm,Away,New York U.,,,,"T,0-0",Box ScoreRecap
"October 30, 2022 (Sunday)",11 am,Away,Brandeis,,,,"W,3-1",Box ScoreRecap
"November 5, 2022 (Saturday)",11 am,Home,Washington (Mo.),,,,"W,1-0",Box ScoreRecap
"November 12, 2022 (Saturday)",5 pm,Home,Birmingham Southern,,,,"W,2-1",Box ScoreRecap
"November 13, 2022 (Sunday)",7 pm,Home,#25 Willamette,"Chicago, Illinois",,,"W,4-1",Box ScoreRecap
"November 19, 2022 (Saturday)",11 am,Home,St. Thomas (Tex.),,,,"W,4-1",Box ScoreRecap
"November 20, 2022 (Sunday)",1 pm,Home,#5 Gustavus Adolphus,,,,"W,1-0",Box ScoreRecap
"December 1, 2022 (Thursday)",1 pm,Neutral,#4 Stevens,"Salem, Va.",,,"W,1-0",Box ScoreRecap
"December 3, 2022 (Saturday)",12 pm,Neutral,Williams,"Salem, Va.",,,"W,2-0",Box ScoreRecap
