Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2009 (Tuesday)",4 pm,Home,Augustana (Ill.),,,,"W,2-1",
"September 5, 2009 (Saturday)",4 pm,Away,Dominican (Ill.),,,,"L,1-2",Box Score
"September 8, 2009 (Tuesday)",5 pm,Away,Lake Forest,,,,"W,4-0",Box Score
"September 12, 2009 (Saturday)",4 pm,Away,Wabash,,,,"W,1-0",
"September 15, 2009 (Tuesday)",5 pm,Away,Millikin,,,,"W,1-0",
"September 18, 2009 (Friday)",5 pm,Home,Centre,,,,"T,1-1",
"September 20, 2009 (Sunday)",2 pm,Home,Aurora,,,,"T,2-2",Box Score
"September 26, 2009 (Saturday)",7:30 pm,Away,Ill. Wesleyan,,,,"W,3-0",
"September 30, 2009 (Wednesday)",4 pm,Home,Elmhurst,,,,"W,3-1",
"October 3, 2009 (Saturday)",11 am,Away,Carnegie Mellon,,,,"L,0-3",Box Score
"October 10, 2009 (Saturday)",11 am,Home,Emory,,,,"W,1-0",
"October 16, 2009 (Friday)",5 pm,Home,Rochester (N.Y.),,,,"W,1-0",
"October 18, 2009 (Sunday)",11 am,Home,Case Western Reserve,,,,"W,3-0",
"October 21, 2009 (Wednesday)",6 pm,Home,Anderson (Ind.),,,,"W,3-0",Box Score
"October 25, 2009 (Sunday)",2 pm,Home,Wis.-Whitewater,,,,"L,1-2",
"October 30, 2009 (Friday)",11 am,Away,New York U.,,,,"W,2-0",
"November 1, 2009 (Sunday)",1:30 pm,Away,Brandeis,,,,"T,0-0",
"November 7, 2009 (Saturday)",11 am,Home,Washington (Mo.),,,,"W,1-0",
"November 13, 2009 (Friday)",5 pm,Neutral,Wartburg,"Wheaton, Ill.",,,"L,1-2",
