Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 8, 2022 (Tuesday)",12 PM,Neutral,University of Wisconsin-Platteville,"Loves Park, IL/ Sportscore Two",,,,"L,3-9",Box ScoreRecap
"March 8, 2022 (Tuesday)",2 PM,Neutral,University of Wisconsin-Platteville,"Loves Park, IL/ Sportscore Two",,,,"L,1-126 inn.",Box ScoreRecap
"March 13, 2022 (Sunday)",8:15 AM,Neutral,Wisconsin Lutheran College,"Clermont, FL",,,The Spring Games,"L,1-125 inn.",Box ScoreRecap
"March 13, 2022 (Sunday)",12:30 PM,Neutral,Lasell University,"Clermont, FL",,,The Spring Games,"L,2-9",Box ScoreRecap
"March 14, 2022 (Monday)",9:30 AM,Neutral,Defiance College,"Leesburg, FL",,,The Spring Games,"L,1-106 inn.",Box ScoreRecap
"March 14, 2022 (Monday)",11:30 AM,Neutral,Smith College,"Leesburg, FL",,,The Spring Games,"W,5-4",Box ScoreRecap
"March 16, 2022 (Wednesday)",2 PM,Neutral,Nichols College,"Leesburg, FL",,,The Spring Games,Canceled,
"March 16, 2022 (Wednesday)",4 PM,Neutral,North Central College,"Leesburg, FL",,,The Spring Games,Canceled,
"March 17, 2022 (Thursday)",8 AM,Neutral,Roger Williams,"Clermont, FL",,,The Spring Games,"W,5-29 inn.",Box ScoreRecap
"March 17, 2022 (Thursday)",10:30 AM,Neutral,North Park University,"Clermont, FL",,,The Spring Games,"L,4-11",Box ScoreRecap
"March 18, 2022 (Friday)",9 AM,Neutral,Kalamazoo College,"Leesburg, FL",,,The Spring Games,"W,1-0",Box ScoreRecap
"March 18, 2022 (Friday)",11:15 AM,Neutral,William Paterson University,"Leesburg, FL",,,The Spring Games,"L,4-9",Box ScoreRecap
"March 18, 2022 (Friday)",5:30 PM,Neutral,Curry College,"Clermont, FL",,,,"L,0-165 inn.",Box ScoreRecap
"March 23, 2022 (Wednesday)",5 PM,Neutral,Rockford University,"Loves Park, IL/ Sportscore Two",,,,Rescheduled to 3/29,
"March 23, 2022 (Wednesday)",7 PM,Neutral,Rockford University,"Loves Park, IL/ Sportscore Two",,,,Rescheduled to 3/29,
"March 26, 2022 (Saturday)",1 PM,Home,Lake Forest College,"Beloit, WI/Strong Complex Softball Field",,,,Postponed,
"March 26, 2022 (Saturday)",3 PM,Home,Lake Forest College,"Beloit, WI/Strong Complex Softball Field",,,,Postponed,
"March 27, 2022 (Sunday)",1 PM,Away,North Central College,"Naperville, IL",,,,Postponed to 4/24,
"March 27, 2022 (Sunday)",3 PM,Away,North Central College,"Naperville, IL",,,,Postponed to 4/24,
"March 29, 2022 (Tuesday)",5 PM,Neutral,Rockford University,"Loves Park, IL/ Sportscore Two",,,,"L,5-11",Box ScoreRecap
"March 29, 2022 (Tuesday)",7 PM,Neutral,Rockford University,"Loves Park, IL/ Sportscore Two",,,,"L,6-11",Box ScoreRecap
"April 1, 2022 (Friday)",3 PM,Home,Lake Forest College,"Beloit, WI/Strong Complex Softball Field",,,,"L,1-125 inn.",Box ScoreRecap
"April 1, 2022 (Friday)",5 PM,Home,Lake Forest College,"Beloit, WI/Strong Complex Softball Field",,,,"L,7-8",Box ScoreRecap
"April 3, 2022 (Sunday)",1 PM,Home,Cornell College,"Beloit, WI/Strong Complex Softball Field",,,,Postponed,
"April 3, 2022 (Sunday)",3 PM,Home,Cornell College,"Beloit, WI/Strong Complex Softball Field",,,,Postponed,
"April 5, 2022 (Tuesday)",3 PM,Home,Maranatha Baptist  University,"Beloit, WI/Strong Complex Softball Field",,,,"W,8-05 inn.",Box ScoreRecap
"April 5, 2022 (Tuesday)",5 PM,Home,Maranatha Baptist  University,"Beloit, WI/Strong Complex Softball Field",,,,"W,14-05 inn.",Box ScoreRecap
"April 9, 2022 (Saturday)",1 PM,Away,Illinois College,"Jacksonville, IL",,,,"L,1-105 inn.",Box ScoreRecap
"April 9, 2022 (Saturday)",3 PM,Away,Illinois College,"Jacksonville, IL",,,,"L,3-7",Box ScoreRecap
"April 10, 2022 (Sunday)",1 PM,Away,Knox College,"Galesburg, IL",,,,"W,8-05 inn.",Box ScoreRecap
"April 10, 2022 (Sunday)",3 PM,Away,Knox College,"Galesburg, IL",,,,"W,6-4",Box ScoreRecap
"April 12, 2022 (Tuesday)",3 PM,Home,Mount Mary University,"Beloit, WI/Strong Complex Softball Field",,,,"L,6-10",Box ScoreRecap
"April 12, 2022 (Tuesday)",5 PM,Home,Mount Mary University,"Beloit, WI/Strong Complex Softball Field",,,,"L,3-10",Box ScoreRecap
"April 14, 2022 (Thursday)",5:30 PM,Away,Cornell College,"Mount Vernon, IA",,,,"W,14-65 inn.",Box ScoreRecap
"April 14, 2022 (Thursday)",7:30 PM,Away,Cornell College,"Mount Vernon, IA",,,,"L,5-175 inn.",Box ScoreRecap
"April 16, 2022 (Saturday)",1 PM,Home,Grinnell College,"Beloit, WI/Strong Complex Softball Field",,,,"L,4-13",Box ScoreRecap
"April 16, 2022 (Saturday)",3 PM,Home,Grinnell College,"Beloit, WI/Strong Complex Softball Field",,,,"L,4-9",Box ScoreRecap
"April 18, 2022 (Monday)",3 PM,Away,Carroll University,"Waukesha, WI",,,,Postponed,
"April 18, 2022 (Monday)",5 PM,Away,Carroll University,"Waukesha, WI",,,,Postponed,
"April 23, 2022 (Saturday)",1 PM,Home,Monmouth College,"Beloit, WI/Strong Complex Softball Field",,,,"W,2-0",Box ScoreRecap
"April 23, 2022 (Saturday)",3 PM,Home,Monmouth College,"Beloit, WI/Strong Complex Softball Field",,,,"L,1-2",Box ScoreRecap
"April 24, 2022 (Sunday)",11 AM,Away,North Central College,"Naperville, IL",,,,Canceled,
"April 24, 2022 (Sunday)",1 PM,Away,North Central College,"Naperville, IL",,,,Canceled,
"April 27, 2022 (Wednesday)",3 PM,Away,Lawrence University,"Appleton, WI",,,,"W,14-25 inn.",Box ScoreRecap
"April 27, 2022 (Wednesday)",5 PM,Away,Lawrence University,"Appleton, WI",,,,"W,4-1",Box ScoreRecap
"May 1, 2022 (Sunday)",1 PM,Away,Ripon College,"Ripon, WI",,,,"W,13-8",Box ScoreRecap
"May 1, 2022 (Sunday)",3 PM,Away,Ripon College,"Ripon, WI",,,,"L,6-7",Box ScoreRecap
"May 2, 2022 (Monday)",3:30 PM,Home,University of Dubuque,"Beloit, WI/Strong Complex Softball Field",,,,"L,2-8",Box ScoreRecap
"May 2, 2022 (Monday)",5:30 PM,Home,University of Dubuque,"Beloit, WI/Strong Complex Softball Field",,,,"L,4-9",Box ScoreRecap
