Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 31, 2012 (Friday)",12:00 p.m.,Away,Wisconsin-Superior,Duluth (East H.S.),,,Advantage Emblem Cup,"L,1-2",Box ScoreRecap
"September 1, 2012 (Saturday)",11:00 a.m.,Away,St. Scholastica,Duluth,,,Advantage Emblem Cup,"L,0-1",Box ScoreRecap
"September 8, 2012 (Saturday)",4:00 p.m.,Neutral,Nebraska Wesleyan University,"Decorah, Ia.",,,,"L,1-3",Box ScoreRecap
"September 9, 2012 (Sunday)",4:00 p.m.,Away,Luther (Ia.),"Decorah, Ia.",,,,"L,0-2",Box ScoreRecap
"September 14, 2012 (Friday)",7:30 p.m.,Home,University of Wisconsin-Platteville,Macalester Stadium,,,,"T,0-0(2ot)",Box ScoreRecap
"September 16, 2012 (Sunday)",12:00 p.m.,Home,Loras College,Macalester Stadium,,,,"L,0-1",Box ScoreRecap
"September 19, 2012 (Wednesday)",7:30 p.m.,Away,Augsburg,Minneapolis,,,,"L,0-2",Box ScoreRecap
"September 22, 2012 (Saturday)",7:30 p.m.,Home,Hamline,Macalester Stadium,,,,"W,3-2(2ot)",Box ScoreRecap
"September 26, 2012 (Wednesday)",7:30 p.m.,Home,Carleton,Macalester Stadium,,,,"L,1-2",Box ScoreRecap
"September 29, 2012 (Saturday)",7:30 p.m.,Home,Bethel,Macalester Stadium,,,,"W,2-0",Box ScoreRecap
"October 3, 2012 (Wednesday)",7:30 p.m.,Home,Concordia College (Minn.),Macalester Stadium,,,,"L,1-2(ot)",Box ScoreRecap
"October 7, 2012 (Sunday)",3:00 p.m.,Home,St. Norbert College,Macalester Stadium,,,,"W,3-0",Box ScoreRecap
"October 10, 2012 (Wednesday)",4:00 p.m.,Away,St. Thomas,St. Paul,,,,"L,1-2",Box ScoreRecap
"October 13, 2012 (Saturday)",1:00 p.m.,Away,St. Olaf,Northfield,,,,"L,0-4",Box ScoreRecap
"October 17, 2012 (Wednesday)",7:00 p.m.,Away,St. John's,Collegeville,,,,"L,0-3",Box ScoreRecap
"October 20, 2012 (Saturday)",7:00 p.m.,Away,Wartburg College,"Waverly, IA",,,,"W,4-2",Box ScoreRecap
"October 23, 2012 (Tuesday)",7:30 p.m.,Home,Saint Mary's University (Minn.),Macalester Stadium,,,,"L,0-2",Box ScoreRecap
"October 27, 2012 (Saturday)",1:00 p.m.,Home,Gustavus Adolphus,Macalester Stadium,,,,"L,0-1",Box ScoreRecap
