Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 4, 2021 (Saturday)",1 pm,Home,Washington-St. Louis,,,,"W,31-21",Box ScoreRecap
"September 11, 2021 (Saturday)",1 pm,Home,Illinois College,,,,"W,66-14",Box ScoreRecap
"September 18, 2021 (Saturday)",1 pm,Away,Beloit,,,,"W,66-0",Box ScoreRecap
"October 2, 2021 (Saturday)",2 pm,Home,Knox,,,,"W,45-10",Box ScoreRecap
"October 9, 2021 (Saturday)",1 pm,Away,Monmouth (Ill.),,,,"L,37-40",Box ScoreRecap
"October 16, 2021 (Saturday)",1 pm,Away,Cornell College,,,,"W,47-21",Box ScoreRecap
"October 23, 2021 (Saturday)",2 pm,Home,Ripon,,,,"W,38-14",Box ScoreRecap
"October 30, 2021 (Saturday)",1 pm,Away,Grinnell,,,,"W,78-3",Box ScoreRecap
"November 6, 2021 (Saturday)",1 pm,Home,Lawrence,,,,"W,66-0",Box ScoreRecap
"November 13, 2021 (Saturday)",12 pm,Away,Lake Forest,,,,"L,6-28",Box ScoreRecap
