0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Central College Fall Inv.,"Sept. 7-8, 2012",2,86-82=168,+24,t-2nd/42
Division 3 Classic,"Sept. 15-16, 2012",2,86-87=173,+29,t-29th/96
Mustang Fall Classic,"09/22-09/23, 2012",2,87-85=172,+28,2nd/53
Grinnell College Invitational,"Sept 29, 2012",1,84,+12,t-10th/40
Midwest Conference Championship,10/5/2012,2,45-42-90=177,+33,t-4th/36
IWU Spring Fling,4/13-14/2013,2,91-90=181,+37,t-61st/93
Central College Spring Invitational,"Apr. 20, 2013",1,90,+18,t-9th/24
SEASON TOTALS,SEASON TOTALS,12,1045 Avg. 87.1,+15,-
