Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 28, 2024 (Saturday)",1 PM ET,Neutral,Carnegie Mellon,"New York, NY",,,2024 UAA Round Robin #1 - Hosted by NYU,"L,1-3",Box ScoreRecap
"September 29, 2024 (Sunday)",12 PM ET,Away,New York University,"New York City, NY",,,2024 UAA Round Robin #1 - Hosted by NYU,"W,3-2",Box ScoreRecap
"October 5, 2024 (Saturday)",7 PM CT,Away,North Park,"Chicago, IL",,,,"W,3-0",Box ScoreRecap
"October 13, 2024 (Sunday)",12 PM CT,Neutral,Rochester,"St. Louis, MO",,,2024 UAA Round Robin #2 - Hosted by WashU,"W,3-0",Box ScoreRecap
"October 13, 2024 (Sunday)",2 PM CT,Neutral,Emory,"St. Louis, MO",,,2024 UAA Round Robin #2 - Hosted by WashU,"L,1-3",Box ScoreRecap
"October 17, 2024 (Thursday)",7 PM ET,Away,Hope,"Holland, MI",,,,"L,2-3",Box ScoreRecap
"October 19, 2024 (Saturday)",2:30 PM CT,Away,Illinois Tech,"Chicago, IL",,,2024 Illinois Tech Tri-Match,"W,3-0",Box ScoreRecap
"October 19, 2024 (Saturday)",5 PM CT,Neutral,St. Norbert,"Chicago, IL",,,2024 Illinois Tech Tri-Match,"W,3-1",Box ScoreRecap
"October 27, 2024 (Sunday)",2 PM ET,Neutral,Case Western Reserve,"Pittsburgh, PA",,,2024 UAA Round Robin #3 - Hosted by Carnegie Mellon,"L,0-3",Box ScoreRecap
"October 27, 2024 (Sunday)",12 PM ET,Neutral,WashU,"Pittsburgh, PA",,,2024 UAA Round Robin #3 - Hosted by Carnegie Mellon,"L,2-3",Box ScoreRecap
"November 2, 2024 (Saturday)",5 PM CT,Neutral,UW-Oshkosh,"Stevens Point, WI",,,2024 UW-Stevens Point Tri-Match,"L,0-3",Box ScoreRecap
"November 2, 2024 (Saturday)",7 PM CT,Away,UW-Stevens Point,"Stevens Point, WI",,,2024 UW-Stevens Point Tri-Match,"L,0-3",Box ScoreRecap
"November 6, 2024 (Wednesday)",6 PM CT,Home,Illinois Wesleyan,"Chicago, IL | Ratner Athletics Center",,,,"W,3-0",Box ScoreRecap
"November 10, 2024 (Sunday)",1 PM CT,Home,Lake Forest,"Chicago, IL | Ratner Athletics Center",,,University of Chicago Women's Volleyball Senior Day,"W,3-0",Box ScoreRecap
"November 15, 2024 (Friday)",12 PM ET,Neutral,Carnegie Mellon,"Rochester, NY",,,2024 UAA Women's Volleyball Championship - Hosted by University of Rochester,"W,3-1",Box ScoreRecap
"November 15, 2024 (Friday)",2:30 PM ET,Neutral,Emory,"Rochester, NY",,,2024 UAA Women's Volleyball Championship - Hosted by University of Rochester,"L,1-3",Box ScoreRecap
"November 16, 2024 (Saturday)",9 AM ET,Neutral,Case Western Reserve,"Rochester, NY",,,2024 UAA Women's Volleyball Championship - Hosted by University of Rochester,"W,3-1",Box ScoreRecap
"November 21, 2024 (Thursday)",2 PM ET,Neutral,Centre,"Marietta, OH",,,NCAA Regional Tournament at UW-Eau Claire,"W,3-1",Box ScoreRecap
"November 22, 2024 (Friday)",4:30 PM ET,Neutral,UW-Oshkosh,"Marietta, OH",,,NCAA Regional Tournament at UW-Eau Claire,"L,1-3",Box ScoreRecap
