Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2012 (Saturday)",1 p.m.,Home,Wisconsin Lutheran,"RIPON, Wis.",The Ripon Channel (tape delay),,"L,0-31",Box ScoreGame Notes
"September 8, 2012 (Saturday)",1 p.m.,Away,Carroll University,"Waukesha, Wis.",,,"L,24-30",Box ScoreGame Notes
"September 15, 2012 (Saturday)",1 p.m.,Home,St. Norbert College,"RIPON, Wis.",The Ripon Channel (tape delay),,"L,31-35",Box ScoreGame Notes
"September 22, 2012 (Saturday)",1 p.m.,Away,Illinois College,"Jacksonville, Ill.",,,"L,21-46",Box ScoreGame Notes
"September 29, 2012 (Saturday)",1 p.m.,Home,Knox College,"RIPON, Wis.",The Ripon Channel (tape delay),,"W,42-17",Box ScoreGame Notes
"October 13, 2012 (Saturday)",1 p.m.,Home,Grinnell College,"RIPON, Wis.",The Ripon Channel (tape delay),,"W,37-21",Box ScoreGame Notes
"October 20, 2012 (Saturday)",1 p.m.,Away,Beloit College,"Beloit, Wis.",,,"W,42-20",Box ScoreGame Notes
"October 27, 2012 (Saturday)",1 p.m.,Away,Lake Forest College,"Lake Forest, Ill.",,,"L,7-17",Box ScoreGame NotesBox Score
"November 3, 2012 (Saturday)",1 p.m.,Home,Monmouth College,"RIPON, Wis.",The Ripon Channel (tape delay),,"W,50-47",Box ScoreGame Notes
"November 10, 2012 (Saturday)",1 p.m.,Away,Lawrence University,"Appleton, Wis.",,,"W,56-55",Box ScoreGame Notes
