Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2013 (Sunday)",1:00 pm,Home,Robert Morris University - Peoria,"Galesburg, IL/Jorge Prats Field",,,,"W,10-0",Box ScoreRecapBox Score
"September 6, 2013 (Friday)",11:00 am,Neutral,Finlandia University,"Ashland, WI/ Northland College",,,Northland Invitational,"W,3-1",Box ScoreRecapBox Score
"September 7, 2013 (Saturday)",3:00 pm,Away,Northland College,"Ashland, WI/ Northland College",,,Northland Invitational,"L,0-3",Box ScoreRecapBox Score
"September 10, 2013 (Tuesday)",3:00 pm,Away,Rockford University,"Rockford, IL",,,,"W,2-1",Box ScoreRecapBox Score
"September 13, 2013 (Friday)",4:00 pm,Home,Westminster College,"Galesburg, IL/Jorge Prats Field",,,,"L,1-2",Box ScoreRecapBox Score
"September 14, 2013 (Saturday)",3:00 pm,Home,Iowa Wesleyan College,"Galesburg, IL/Jorge Prats Field",,,,"W,9-0",Box ScoreRecapBox Score
"September 18, 2013 (Wednesday)",2:00 pm,Home,MacMurray College,"Galesburg, IL/Jorge Prats Field",,,Annual Ferris Trophy Match,"W,1-0",Box ScoreRecap
"September 21, 2013 (Saturday)",11:00 am,Home,Ripon College,"Galesburg, IL/Jorge Prats Field",,,,"L,1-6",Box ScoreRecapBox Score
"September 22, 2013 (Sunday)",11:00 am,Home,Lawrence University,"Galesburg, IL/Jorge Prats Field",,,,"L,1-3",Box ScoreRecapBox Score
"September 28, 2013 (Saturday)",11:00 am,Home,Cornell College,"Galesburg, IL/Jorge Prats Field",,,,"L,0-11",Box ScoreRecapBox Score
"October 5, 2013 (Saturday)",11:00 am,Home,Grinnell College,"Galesburg, IL/Jorge Prats Field",,,,"L,0-2",Box ScoreRecapBox Score
"October 8, 2013 (Tuesday)",3:30 pm,Away,Illinois College,"Jacksonville, IL",,,,"L,0-5",Box ScoreRecap
"October 9, 2013 (Wednesday)",3:00 pm,Away,Eureka College,"Eureka, IL",,,,"W,1-0",Box ScoreRecapBox Score
"October 13, 2013 (Sunday)",11:00 am,Away,St. Norbert College,"De Pere, WI",,,,"L,0-6",Box ScoreRecapBox Score
"October 19, 2013 (Saturday)",1:00 pm,Home,Lake Forest College,"Galesburg, IL/Jorge Prats Field",,,Homecoming & Senior Day,"L,1-8",Box ScoreRecapBox Score
"October 26, 2013 (Saturday)",11:00 am,Away,Carroll University,"Waukesha, WI",,,,"L,0-5",Box ScoreRecapBox Score
"October 27, 2013 (Sunday)",11:00 am,Away,Beloit College,"Beloit, WI",,,,"L,0-1",Box ScoreRecapBox Score
"November 2, 2013 (Saturday)",11:00 am,Away,Monmouth College,"Monmouth, IL",,,,"L,0-5",Box ScoreRecapBox Score
