Unnamed: 0,Time,Athletes,Meet,Meet Date
,51.55,"Clennon, Goldman, Miller, Miller",Dick Young Classic,"Apr 21, 2012"
,51.59,"Clennon, Goldman, Miller, Miller",2012 Jim Duncan Invitational,"Apr 13, 2012"
,51.71,"Clennon, Goldman, Miller, Ajinjeru",Loras Open,"Apr 28, 2012"
,51.93,"Zucker, Hasan, Nahib, Nahib",Fighting Scots Outdoor Invitational,"May 5, 2012"
,53.03,"Clennon, Goldman, Pinnette, Miller",Midwest Conference Championships,"May 11, 2012"
,59.06,"Zucker, Hasan, Nahib, Nahib",Dick Young Classic,"Apr 21, 2012"
