0,1,2,3,4,5
Grinnell College,312,304,616,40,9th
Meilin Hoshino,75,73,148,4,t-9th
Emily Lackershire,80,75,155,11,t-35th
Lauren Chen,78,78,156,12,t-37th
Vidushi Keni,79,78,157,13,t-47th
Sara Meneses,82,90,172,28,t-85th
