0,1,2,3,4,5
Grinnell College,311,317,628,52,6th
Emily Lackershire,77,78,155,11,t-19th
Vidushi Keni,77,79,156,12,t-23rd
Kavya Keshav,77,80,157,13,t-26th
Amy Nguyen,80,80,160,16,t-34th
Sara Meneses,87,87,174,30,t-78th
