0,1,2,3,4,5
Grinnell College,303,299,602,26,3rd
Lauren Chen,74,72,146,2,5th
Meilin Hoshino,77,73,150,6,t-10th
Kavya Keshav,76,76,152,8,t-15th
Saya Geisendorfer,77,78,155,11,t-30th
Sara Meneses,76,81,157,13,t-41st
