Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 29, 2014 (Friday)",7:30 p.m.,Away,Simpson College,"Indianola, IA",,,,"W,2-1Overtime",Box ScoreRecapBox Score
"September 5, 2014 (Friday)",7:30 p.m.,Away,Macalester College,"St. Paul, MN",,,2014 ACM Soccer Showcase,"L,2-3Overtime",Box ScoreRecap
"September 7, 2014 (Sunday)",2:00 p.m.,Away,Carleton College,"Northfield, MN",,,2014 ACM Soccer Showcase,"L,0-1",Box ScoreRecap
"September 11, 2014 (Thursday)",5:00 p.m.,Away,Central College,"Pella, IA",,,,"L,0-1",Box ScoreRecap
"September 13, 2014 (Saturday)",3:00 p.m.,Home,Augsburg College,"Grinnell, IA",,,,"W,1-0Overtime",Box ScoreRecap
"September 16, 2014 (Tuesday)",5:00 p.m.,Home,Coe College,"Grinnell, IA",,,,"W,4-1",Recap
"September 20, 2014 (Saturday)",3:30 p.m.,Home,Knox College,"Grinnell, IA",,,,"W,3-0",Box ScoreRecap
"September 21, 2014 (Sunday)",1:30 p.m.,Home,Wartburg College,"Grinnell, IA",,,,"L,0-3",Box ScoreRecap
"September 27, 2014 (Saturday)",1:30 p.m.,Home,Illinois College,"Grinnell, IA",,,,"W,3-0",Box ScoreRecap
"September 28, 2014 (Sunday)",3:00 p.m.,Home,Cornell College,"Grinnell, IA",,,,"W,1-0",Box ScoreRecap
"October 4, 2014 (Saturday)",1:30 p.m.,Away,Lake Forest College,"Lake Forest, IL",,,,"L,1-2",Box ScoreRecap
"October 5, 2014 (Sunday)",1:30 p.m.,Away,Carroll University,"Waukesha, WI",,,,"L,0-2",Box ScoreRecap
"October 11, 2014 (Saturday)",1:30 p.m.,Away,Beloit College,"Beloit, WI",,,,"W,2-0",Box ScoreRecap
"October 12, 2014 (Sunday)",11:00 a.m.,Away,Rockford University,"Rockford, IL",,,,"W,8-0",Box ScoreRecap
"October 18, 2014 (Saturday)",1:30 p.m.,Home,Lawrence University (Senior Day),"Grinnell, IA",,,,"W,2-0",Box ScoreRecap
"October 19, 2014 (Sunday)",1:30 p.m.,Home,St. Norbert College,"Grinnell, IA",,,,"T,0-0Overtime",Box ScoreRecap
"October 25, 2014 (Saturday)",2:30 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"W,1-0",Box ScoreRecap
"November 1, 2014 (Saturday)",1:30 p.m.,Away,Ripon College,"Ripon, WI",,,,"L,1-2",Box ScoreRecap
"November 7, 2014 (Friday)",2:00 p.m.,Away,Lake Forest College,"Lake Forest, IL",,,2014 Midwest Conference Women's Soccer Tournament,"L,1-7",Box ScoreRecap
