Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2015 (Tuesday)",7:00 PM,Away,Simpson College,"Indianola, IA",,,"L,1-2",Box ScoreRecap
"September 4, 2015 (Friday)",5:00 PM,Home,Crown College,"Grinnell, IA",,,"W,5-0",Box ScoreRecap
"September 9, 2015 (Wednesday)",7:30 PM,Away,University of Dubuque,"Dubuque, IA",,,"L,0-1",Box ScoreRecap
"September 12, 2015 (Saturday)",1:00 PM,Away,Carleton College,"Northfield, MN",,,"L,0-1",Box ScoreRecap
"September 13, 2015 (Sunday)",1:00 PM,Away,Hamline University,"St. Paul, MN",,,"L,0-1",Box ScoreRecap
"September 15, 2015 (Tuesday)",5:00 PM,Away,Cornell College,"Mount Vernon, IA",,,"W,2-0",Box ScoreRecap
"September 16, 2015 (Wednesday)",6:00 PM,Home,Buena Vista University,"Grinnell, IA",,,"W,4-0",Box ScoreRecap
"September 19, 2015 (Saturday)",3:30 PM,Away,Knox College,"Galesburg, IL",,,"L,2-3",Box ScoreRecap
"September 26, 2015 (Saturday)",1:30 PM,Home,Ripon College,"Grinnell, IA",,,"W,5-0",Box ScoreRecap
"October 3, 2015 (Saturday)",1:30 PM,Home,Lake Forest College,"Grinnell, IA",,,"L,1-2",Box ScoreRecap
"October 4, 2015 (Sunday)",1:30 PM,Home,Carroll University,"Grinnell, IA",,,"W,3-1",Box ScoreRecap
"October 10, 2015 (Saturday)",2:30 PM,Home,Monmouth College,"Grinnell, IA",,,"W,1-0",Box ScoreRecap
"October 17, 2015 (Saturday)",1:30 PM,Away,Lawrence University,"Appleton, WI",,,"W,1-0",Box ScoreRecap
"October 18, 2015 (Sunday)",1:30 PM,Away,St. Norbert College,De Pere. WI,,,"L,1-2",Box ScoreRecap
"October 24, 2015 (Saturday)",5:30 PM,Away,Illinois College,"Jacksonville, IL",,,"W,3-2(OT)",Box ScoreRecap
"October 29, 2015 (Thursday)",4:00 PM,Home,Coe College,"Grinnell, IA",,,"W,3-0",Box ScoreRecap
"October 31, 2015 (Saturday)",1:30 PM,Home,Beloit College,"Grinnell, IA",,,"W,10-0",Box ScoreRecap
