Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2010 (Wednesday)",5 pm,Home,Concordia University Chicago,"Lake Forest, IL",,,,"W,7-0",Recap
"September 4, 2010 (Saturday)",1 pm,Away,Knox College,"Galesburg, IL",,,,"W,5-0",Recap
"September 7, 2010 (Tuesday)",5 pm,Away,Alverno College,"Milwaukee, WI",,,,"W,5-1",Recap
"September 9, 2010 (Thursday)",4:30 pm,Home,Milwaukee School of Engineering,"Lake Forest, IL",,,,"W,2-1",Recap
"September 11, 2010 (Saturday)",1 pm,Home,Ripon College,"Lake Forest, IL",,,,"W,5-0",Recap
"September 14, 2010 (Tuesday)",7 pm,Away,North Park University,"Chicago, IL",,,,"L,2-3",Recap
"September 18, 2010 (Saturday)",1:30 pm,Away,Lawrence University,"Appleton, WI",,,,"W,3-2(OT)",Recap
"September 23, 2010 (Thursday)",4:30 pm,Home,Concordia University Wisconsin,"Lake Forest, IL",,,,"L,3-4",Recap
"September 25, 2010 (Saturday)",1 pm,Away,St. Norbert College,De Pere. WI,,,,"W,2-1",Recap
"September 28, 2010 (Tuesday)",7 pm,Away,North Central University (MN),"Minneapolis, MN",,,,"L,1-2",Recap
"September 30, 2010 (Thursday)",7 pm,Away,Carthage College,"Kenosha, WI",,,,"L,0-2",Recap
"October 8, 2010 (Friday)",4:30 pm,Home,Carroll University,"Lake Forest, IL",,,,"L,1-2",Recap
"October 13, 2010 (Wednesday)",4:30 pm,Home,Benedictine University,"Lake Forest, IL",,,,"W,3-2",Recap
"October 19, 2010 (Tuesday)",4 pm,Away,Dominican University (Ill.),"River Forest, IL",,,,"L,0-1",Recap
"October 23, 2010 (Saturday)",11 am,Away,Grinnell College,"Grinnell, IA",,,,"W,3-2",Recap
"October 24, 2010 (Sunday)",1 pm,Home,Beloit College,"Lake Forest, IL",,,,"W,3-0",Recap
"October 30, 2010 (Saturday)",12 pm,Home,Illinois College,"Lake Forest, IL",,,,"W,5-2",Recap
"October 31, 2010 (Sunday)",12 pm,Home,Monmouth College,"Lake Forest, IL",,,,"L,0-1",Recap
"November 5, 2010 (Friday)",11 am,Neutral,Lawrence University,Carroll,,,Midwest Conference Tournament,"L,3-4",Recap
