Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 30, 2019 (Friday)",4:00 p.m.,Home,Illinois Institute of Technology,"Lake Forest, IL",,,Forester Invitational,"W,3-1",Box ScoreRecap
"August 30, 2019 (Friday)",8:00 p.m.,Home,Saint Mary's College (IN),"Lake Forest, IL",,,Forester Invitational,"L,1-3",Box ScoreRecap
"August 31, 2019 (Saturday)",9:00 a.m.,Home,Marian University,"Lake Forest, IL",,,Forester Invitational,"W,3-1",Box ScoreRecap
"August 31, 2019 (Saturday)",3:00 p.m.,Home,Loras College,"Lake Forest, IL",,,Forester Invitational,"L,1-3",Box ScoreRecap
"September 3, 2019 (Tuesday)",7:00 p.m.,Home,Illinois Institute of Technology,"Lake Forest, IL",,,,"W,3-2",Box ScoreRecap
"September 6, 2019 (Friday)",6:00 p.m.,Away,Alverno College,"Milwaukee, WI",,,Milwaukee Invitational,"W,3-0",Box ScoreRecap
"September 7, 2019 (Saturday)",10:00 a.m.,Away,Milwaukee School of Engineering,"Milwaukee, WI",,,Milwaukee Invitational,"L,2-3",Box ScoreRecap
"September 7, 2019 (Saturday)",12:00 p.m.,Neutral,Wheaton College (Ill.),"Milwaukee, WI",,,Milwaukee Invitational,"L,2-3",Box ScoreRecap
"September 11, 2019 (Wednesday)",7:00 p.m.,Away,Carthage College,"Kenosha, WI",,,,"L,0-3",Box ScoreRecap
"September 13, 2019 (Friday)",6:00 p.m.,Neutral,Dominican University (Ill.),"Wheaton, IL",,,Marylin Scribner Invite,"L,0-3",Box ScoreRecap
"September 14, 2019 (Saturday)",12:00 p.m.,Neutral,North Central College,"Wheaton, IL",,,Marylin Scribner Invite,"W,3-0",Box ScoreRecap
"September 14, 2019 (Saturday)",2:00 p.m.,Neutral,Buena Vista University,"Wheaton, IL",,,Marylin Scribner Invite,"W,3-0",Box ScoreRecap
"September 18, 2019 (Wednesday)",7:00 p.m.,Home,Elmhurst University,"Lake Forest, IL",,,,"L,2-3",Box ScoreRecap
"September 20, 2019 (Friday)",7:00 p.m.,Home,Benedictine University,"Lake Forest, IL",,,,"L,1-3",Box ScoreRecap
"September 28, 2019 (Saturday)",1:00 p.m.,Home,Illinois College,"Lake Forest, IL",,,,"L,1-3",Box ScoreRecap
"October 2, 2019 (Wednesday)",7:00 p.m.,Home,Wheaton College (Ill.),"Lake Forest, IL",,,,"L,1-3",Box ScoreRecap
"October 4, 2019 (Friday)",7:00 p.m.,Away,Grinnell College,"Grinnell, IA",,,,"L,1-3",Box ScoreRecap
"October 5, 2019 (Saturday)",1:00 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"L,0-3",Box ScoreRecap
"October 15, 2019 (Tuesday)",7:00 p.m.,Away,Alverno College,"Milwaukee, WI",,,,"W,3-0",Box ScoreRecap
"October 18, 2019 (Friday)",7:00 p.m.,Home,Monmouth College,"Lake Forest, IL",,,,"W,3-2",Box ScoreRecap
"October 19, 2019 (Saturday)",1:00 p.m.,Home,Knox College,"Lake Forest, IL",,,Parents Day,"W,3-0",Box ScoreRecap
"October 22, 2019 (Tuesday)",7:00 p.m.,Away,Beloit College,"Beloit, WI",,,,"W,3-1",Box ScoreRecap
"October 25, 2019 (Friday)",7:00 p.m.,Home,St. Norbert College,"Lake Forest, IL",,,,"L,1-3",Box ScoreRecap
"October 26, 2019 (Saturday)",1:00 p.m.,Home,Lawrence University,"Lake Forest, IL",,,Senior Day,"W,3-0",Box ScoreRecap
"November 1, 2019 (Friday)",7:00 p.m.,Away,Ripon College,"Ripon, WI",,,,"L,1-3",Box ScoreRecap
