Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 11, 1976 (Saturday)",,Home,UW-Whitewater,"De Pere, Wis. - Minahan Stadium",,,"W,6-3",
"September 18, 1976 (Saturday)",,Away,Northern Michigan,"Marquette, Mich.",,,"L,65-0",
"September 25, 1976 (Saturday)",,Away,UW-Stevens Point,"Stevens Point, Wis.",,,"L,37-12",
"October 2, 1976 (Saturday)",,Home,Hillsdale,"De Pere, Wis. - Minahan Stadium",,,"L,55-20",
"October 9, 1976 (Saturday)",,Away,North Dakota State,"Fargo, N.D.",,,"L,62-29",
"October 16, 1976 (Saturday)",,Away,Northwood,"Midland, Mich.",,,"L,21-3",
"October 23, 1976 (Saturday)",,Away,UW-Oshkosh,"Oshkosh, Wis.",,,"L,28-7",
"October 30, 1976 (Saturday)",,Home,Saginaw Valley State,"De Pere, Wis. - Minahan Stadium",,,"W,15-14",
"November 6, 1976 (Saturday)",,Home,UW-Platteville,"De Pere, Wis. - Minahan Stadium",,,"L,12-7",
"November 13, 1976 (Saturday)",,Away,Ferris State,"Big Rapids, Mich.",,,"L,42-0",
