Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 7, 2020 (Saturday)",10 a.m.,Away,Millikin Univ.,"Decatur, IL",,,"16 Millkin Univ. Tournament Workman Family Baseball Field - Decatur, Ill.","L,7-0",Box Score
"March 7, 2020 (Saturday)",1 p.m.,Away,Knox College,"Galesburg, IL",,,"16 Millkin Univ. Tournament Workman Family Baseball Field - Decatur, Ill.","W,11-1",Box Score
"March 8, 2020 (Sunday)",10 a.m.,Away,Loras College,"Dubuque, IA",,,"16 Millkin Univ. Tournament Workman Family Baseball Field - Decatur, Ill.","W,5-2",Box Score
"March 14, 2020 (Saturday)",9:30 a.m. EDT,Neutral,Rowan Univ.,,,,"16 Central Florida Invitational Auburndale, Winter Haven & Kissimmee, Fla.",cancelled,
"March 15, 2020 (Sunday)",9:30 a.m. EDT,Neutral,Stockton Univ.,,,,"16 Central Florida Invitational Auburndale, Winter Haven & Kissimmee, Fla.",cancelled,
"March 15, 2020 (Sunday)",,Home,Stockton University,,,,,Cancelled,
"March 16, 2020 (Monday)",10 a.m. EDT,Neutral,Hope College,,,,"16 Central Florida Invitational Auburndale, Winter Haven & Kissimmee, Fla.",cancelled,
"March 16, 2020 (Monday)",9:30 a.m. EDT,Neutral,Ramapo College,,,,"16 Central Florida Invitational Auburndale, Winter Haven & Kissimmee, Fla.",cancelled,
"March 17, 2020 (Tuesday)",9 a.m. EDT,Neutral,Crown College,,,,"16 Central Florida Invitational Auburndale, Winter Haven & Kissimmee, Fla.",cancelled,
"March 19, 2020 (Thursday)",4:30 p.m. EDT,Neutral,Rutgers Univ.-Camden,,,,"16 Central Florida Invitational Auburndale, Winter Haven & Kissimmee, Fla.",cancelled,
"March 19, 2020 (Thursday)",,Home,Rutgers University,,,,,Cancelled,
"March 20, 2020 (Friday)",3:30 p.m. EDT,Neutral,Amherst College,,,,"16 Central Florida Invitational Auburndale, Winter Haven & Kissimmee, Fla.",cancelled,
"March 21, 2020 (Saturday)",9:30 a.m. EDT,Neutral,McDaniel College,,,,"16 Central Florida Invitational Auburndale, Winter Haven & Kissimmee, Fla.",cancelled,
"March 21, 2020 (Saturday)",12:30 p.m. EDT,Neutral,Calvin College,,,,"16 Central Florida Invitational Auburndale, Winter Haven & Kissimmee, Fla.",cancelled,
"March 28, 2020 (Saturday)",Noon,Home,Ripon College,,,,,cancelled,
"March 29, 2020 (Sunday)",Noon,Away,Ripon College,"Ripon, WI",,,,cancelled,
"April 4, 2020 (Saturday)",Noon,Home,Lawrence Univ.,,,,,cancelled,
"April 5, 2020 (Sunday)",Noon,Away,Lawrence Univ.,"Appleton, WI",,,,cancelled,
"April 7, 2020 (Tuesday)",3 p.m.,Home,Carroll Univ.,,,,,cancelled,
"April 9, 2020 (Thursday)",12:30 p.m.,Home,Beloit College,,,,,cancelled,
"April 11, 2020 (Saturday)",12:30 p.m.,Away,Beloit College,"Beloit, WI",,,,cancelled,
"April 15, 2020 (Wednesday)",5 p.m.,Away,Marian Univ.,"Fond du Lac, WI",,,,cancelled,
"April 18, 2020 (Saturday)",Noon,Away,Illinois College,"Jacksonville, IL",,,,cancelled,
"April 19, 2020 (Sunday)",Noon,Away,Monmouth College,"Monmouth, IL",,,,cancelled,
"April 22, 2020 (Wednesday)",1 p.m.,Home,Concordia Univ. Wisconsin,,,,,cancelled,
"April 25, 2020 (Saturday)",Noon,Away,Univ. of Chicago,"Chicago, IL",,,,cancelled,
"April 26, 2020 (Sunday)",Noon,Away,Univ. of Chicago,"Chicago, IL",,,,cancelled,
"May 2, 2020 (Saturday)",1 p.m.,Away,UW-Platteville,"Platteville, WI",,,,cancelled,
"May 2, 2020 (Saturday)",4 p.m.,Neutral,Coe College,,,,,cancelled,
"May 3, 2020 (Sunday)",1 p.m.,Away,UW-Platteville,"Platteville, WI",,,,cancelled,
