Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"February 19, 2022 (Saturday)",1 p.m.,Neutral,UW-Stevens Point,"Rhinelander, Wis. / Hodag Dome",,,,"L,12-2",Box ScoreRecapBox Score (PDF)
"February 19, 2022 (Saturday)",3 p.m.,Neutral,UW-Stevens Point,"Rhinelander, Wis. / Hodag Dome",,,,"L,10-0",Box ScoreRecapBox Score (PDF)
"March 13, 2022 (Sunday)",1:30 p.m. EDT,Neutral,College of St. Scholastica,"Leesburg, Fla. / Sleepy Hollow #4",,,The Spring Games,"L,12-9",Box ScoreRecapBox Score (PDF)
"March 13, 2022 (Sunday)",3:30 p.m. EDT,Neutral,Plattsburgh State Univ.,"Leesburg, Fla. / Sleepy Hollow #4",,,The Spring Games,"L,10-2",Box ScoreRecapBox Score (PDF)
"March 14, 2022 (Monday)",2:45 p.m. EDT,Neutral,Wheaton College (Mass.),"Clermont, Fla. / Hancock #4",,,The Spring Games,"L,12-0",Box ScoreRecapBox Score (PDF)
"March 14, 2022 (Monday)",5 p.m. EDT,Neutral,Rutgers Univ.-Camden,"Clermont, Fla. / Hancock #4",,,The Spring Games,"L,8-6",Box ScoreRecapBox Score (PDF)
"March 15, 2022 (Tuesday)",3 p.m. EDT,Neutral,UW-River Falls,"Clermont, Fla. / Hancock #4",,,The Spring Games,"L,9-8",Box ScoreRecapBox Score (PDF)
"March 15, 2022 (Tuesday)",5:30 p.m. EDT,Neutral,Univ. of Southern Maine,"Clermont, Fla. / Hancock #4",,,The Spring Games,"L,7-0",Box ScoreRecapBox Score (PDF)
"March 17, 2022 (Thursday)",9 a.m. EDT,Neutral,Western New England Univ.,"Clermont, Fla. / Legends Stadium",,,The Spring Games,"L,9-1",Box ScoreRecapBox Score (PDF)
"March 17, 2022 (Thursday)",1:30 p.m. EDT,Neutral,Carroll Univ.,"Clermont, Fla. / Legends #3",,,The Spring Games,"L,9-1",Box ScoreRecapBox Score (PDF)
"March 18, 2022 (Friday)",1:45 p.m. EDT,Neutral,The College of New Jersey,"Clermont, Fla. / Hancock #5",,,The Spring Games,"L,11-2",Box ScoreRecapBox Score (PDF)
"March 18, 2022 (Friday)",4:15 p.m. EDT,Neutral,Hope College,"Clermont, Fla. / Hancock #5",,,The Spring Games,"L,6-3",Box ScoreRecapBox Score (PDF)
"March 24, 2022 (Thursday)",6 p.m.,Away,Dominican Univ.,"Rosemont, Ill.",,,,"L,9-1",Box ScoreRecapBox Score (PDF)
"March 24, 2022 (Thursday)",8 p.m.,Away,Dominican Univ.,"Rosemont, Ill.",,,,"L,5-4",Box ScoreRecapBox Score (PDF)
"April 1, 2022 (Friday)",2:30 p.m.,Home,Wisconsin Lutheran College,"De Pere, Wis./Mel Nicks Sports Complex",,,,"W,13-9",Box ScoreRecapBox Score (PDF)
"April 1, 2022 (Friday)",4:30 p.m.,Home,Wisconsin Lutheran College,"De Pere, Wis./Mel Nicks Sports Complex",,,,"L,12-7",Box ScoreRecapBox Score (PDF)
"April 2, 2022 (Saturday)",Noon,Home,Concordia Univ. Chicago,"De Pere, Wis./Mel Nicks Sports Complex",,,,"L,11-4",Box ScoreRecapBox Score (PDF)
