Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 6, 2008 (Saturday)",,Home,Grinnell,Mount Vernon,,,"L,25-26",
"September 13, 2008 (Saturday)",,Home,Carleton,Mount Vernon,,,"L,14-38",
"September 20, 2008 (Saturday)",,Home,Coe,Mount Vernon,,,"L,14-35",
"September 27, 2008 (Saturday)",,Away,Wartburg,Waverly,,,"L,14-37",
"October 4, 2008 (Saturday)",,Away,Loras,Dubuque,,,"L,0-42",
"October 11, 2008 (Saturday)",,Home,Simpson,Mount Vernon,,,"L,14-34",
"October 18, 2008 (Saturday)",,Away,Dubuque,Dubuque,,,"L,10-31",
"October 25, 2008 (Saturday)",,Home,Central,Mount Vernon,,,"L,22-29",
"November 8, 2008 (Saturday)",,Away,Luther,Decorah,,,"L,0-7",
"November 15, 2008 (Saturday)",,Home,Buena Vista,Mount Vernon,,,"L,12-30",
