Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 8, 1999 (Wednesday)",Final - OT,Home,Beloit,,,,"L,0-1",
"September 10, 1999 (Friday)",Final - OT,Neutral,Rhodes,"St. Louis, Mo.",,,"L,1-2",
"September 12, 1999 (Sunday)",,Neutral,Sewanee,"St. Louis, Mo.",,,"L,0-2",
"September 15, 1999 (Wednesday)",,Home,Lawrence,,,,"W,8-0",
"September 18, 1999 (Saturday)",,Away,Wis.-Whitewater,,,,"L,0-2",
"September 22, 1999 (Wednesday)",,Away,Wis.-Platteville,,,,"W,5-0",
"September 25, 1999 (Saturday)",,Home,Carnegie Mellon,,,,"L,0-1",
"September 29, 1999 (Wednesday)",,Away,Marian (Wis.),,,,"W,6-0",
"October 2, 1999 (Saturday)",Final - OT,Away,Case Western Reserve,,,,"W,1-0",
"October 2, 1999 (Saturday)",Final - OT,Away,Case Reserve,,,,"W,1-0",
"October 8, 1999 (Friday)",,Away,Brandeis,,,,"W,5-1",
"October 10, 1999 (Sunday)",,Away,Rochester (N.Y.),,,,"W,3-1",
"October 16, 1999 (Saturday)",,Home,Wis.-Oshkosh,,,,"L,0-3",
"October 19, 1999 (Tuesday)",,Home,Rockford,,,,"L,0-1",
"October 22, 1999 (Friday)",Final - 2OT,Home,Emory,,,,"T,2-2",
"October 24, 1999 (Sunday)",,Home,New York U.,,,,"W,3-1",
"October 27, 1999 (Wednesday)",,Away,Wheaton (Ill.),,,,"W,4-3",
"October 30, 1999 (Saturday)",,Home,Washington (Mo.),,,,"W,1-0",
"November 6, 1999 (Saturday)",Final - 2OT,Away,North Park,,,,"T,1-1",
