Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2020 (Tuesday)",5:00 p.m.,Home,University of Dubuque,"Grinnell, IA",,,,
"September 4, 2020 (Friday)",4:30 p.m.,Home,St. Olaf College,"Grinnell, IA",,,Canceled,
"September 6, 2020 (Sunday)",TBD,Home,Alumnae Game,"Grinnell, IA",,,Canceled,
"September 9, 2020 (Wednesday)",4:30 p.m.,Home,Coe College,"Grinnell, IA",,,Canceled,
"September 12, 2020 (Saturday)",TBD,Home,Carleton College,"Grinnell, IA",,,Canceled,
"September 16, 2020 (Wednesday)",7:00 p.m.,Away,Simpson College,"Indianola, IA",,,Canceled,
"September 19, 2020 (Saturday)",TBD,Home,Bethany Lutheran College,"Grinnell, IA",,,Canceled,
"September 20, 2020 (Sunday)",2:00 p.m.,Away,Nebraska Wesleyan University,"Lincoln, NE",,,Canceled,
"September 25, 2020 (Friday)",4:30 p.m.,Home,Greenville University,"Grinnell, IA",,,Canceled,
"September 27, 2020 (Sunday)",1:30 p.m.,Away,Illinois College,"Jacksonville, IL",,,Canceled,
"September 29, 2020 (Tuesday)",4:30 p.m.,Home,Central College,"Grinnell, IA",,,Canceled,
"October 3, 2020 (Saturday)",1:30 p.m.,Away,Lawrence University,"Appleton, WI",,,Canceled,
"October 4, 2020 (Sunday)",1:30 p.m.,Away,St. Norbert College,De Pere. WI,,,Canceled,
"October 10, 2020 (Saturday)",1:30 p.m.,Home,Beloit College,"Grinnell, IA",,,Canceled,
"October 11, 2020 (Sunday)",1:30 p.m.,Home,Lake Forest College,"Grinnell, IA",,,Canceled,
"October 17, 2020 (Saturday)",1:30 p.m.,Home,Knox College,"Grinnell, IA",,,Canceled,
"October 21, 2020 (Wednesday)",4:00 p.m.,Home,Cornell College,"Grinnell, IA",,,Canceled,
"October 24, 2020 (Saturday)",1:30 p.m.,Away,Ripon College,"Ripon, WI",,,Canceled,
"October 31, 2020 (Saturday)",2:00 p.m.,Away,Monmouth College,"Monmouth, IL",,,Canceled,
