Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 31, 2018 (Friday)",7:30 pm,Neutral,JWU (Denver),"Albion, Mich.",,,"L,1-2",Box ScoreRecap
"September 1, 2018 (Saturday)",4:30 pm,Away,Albion,,,,"L,0-2",Box ScoreRecapVideo
"September 5, 2018 (Wednesday)",7 pm,Home,MSOE,,,,"L,0-4",Box ScoreRecapVideo
"September 7, 2018 (Friday)",7:30 pm,Neutral,St. Scholastica,"De Pere, Wis.",,,"L,3-4",Box ScoreRecapVideo
"September 9, 2018 (Sunday)",1:30 pm,Neutral,Carthage,"De Pere, Wis.",,,"L,0-6",Box ScoreRecapVideo
"September 15, 2018 (Saturday)",11 am,Away,Finlandia,,,,"W,2-0",Box ScoreRecap
"September 17, 2018 (Monday)",7 pm,Away,Lakeland,,,,"W,3-2",Box ScoreRecapVideo
"September 22, 2018 (Saturday)",11 am,Home,St. Norbert,,,,"L,0-7",Box ScoreRecapVideo
"September 29, 2018 (Saturday)",11 am,Away,Illinois Col.,,,,"L,1-2",Box ScoreRecapVideo
"September 30, 2018 (Sunday)",11 am,Away,Grinnell,,,,"L,3-7",Box ScoreRecapVideo
"October 4, 2018 (Thursday)",7 pm,Home,Ripon,,,,"W,4-0",Box ScoreRecapVideo
"October 6, 2018 (Saturday)",3:30 pm,Away,Beloit,,,,"L,1-4",Box ScoreRecapVideo
"October 13, 2018 (Saturday)",11 am,Home,Cornell College,,,,"L,1-2",Box ScoreRecapVideo
"October 14, 2018 (Sunday)",11 am,Home,Monmouth (Ill.),,,,"L,2-5",Box ScoreRecapVideo
"October 17, 2018 (Wednesday)",7 pm,Home,Wis.-Platteville,,,,"L,0-7",Box ScoreRecapVideo
"October 20, 2018 (Saturday)",12 pm,Home,Knox,,,,"L,0-6",Box ScoreRecapVideo
"October 23, 2018 (Tuesday)",7 pm,Home,Maranatha Baptist,,,,"W,6-0",Box ScoreRecapVideo
"October 27, 2018 (Saturday)",11 am,Away,Lake Forest,,,,"L,1-7",Box ScoreRecapVideo
